tick,delta_ns
632,1762859210.4079964
633,1713614100.2457638
634,1803979577.0964665
635,1619153594.911949
636,1708485066.6989377
637,1740176865.24387
638,1787893020.223981
639,1613593082.810846
640,1777178114.0099459
641,1818867536.8635323
642,1713650349.9785812
643,1663017502.9764576
644,1728788082.3222399
645,1878413760.716279
646,1842504006.7151015
647,1753234049.4132473
648,1790028418.2201686
649,1692383081.7100625
650,1730462896.1858451
651,1723066368.0270839
652,1643674415.7678857
653,1694991633.4515607
654,1654557306.515422
655,1761892872.5692594
656,1681224072.174649
657,1810068284.0455465
658,1718077957.996361
659,1701366350.606431
660,1745515382.675867
661,1657129972.7543974
662,1583143232.6586015
663,1715652107.1199007
664,1605399590.2099981
665,1782334187.724241
666,1694924777.1893215
667,1597327625.1857035
668,1672542897.777387
669,1553181457.888753
670,1602256072.0228202
671,1648197364.953637
672,1568116261.278921
673,1531684770.4922564
674,1653940045.862462
675,1634320533.9681132
676,1604630086.1958609
677,1643076810.6364224
678,1694662535.6505015
679,1464071532.747834
680,1706366127.8525631
681,1596673531.0679095
682,1674028095.5398061
683,1598186557.633558
684,1750008512.5421445
685,1656594743.591293
686,1703406550.133378
687,1656436329.0515664
688,1554594628.2143111
689,1533645361.8403642
690,1603720856.1619396
691,1673253297.7855468
692,1510458915.802352
693,1429983479.5148277
694,1724323344.2454472
695,1603002603.3262055
696,1722483151.8377182
697,1587875924.813002
698,1750886599.5423126
699,1753498033.0709817
700,1736906818.503355
701,1911542084.204383
702,1701918617.4169993
703,1882714675.3736238
704,1857651210.469938
705,1803290190.341307
706,1884306987.1588619
707,1871296666.4579666
708,1787640269.64711
709,1761375306.915261
710,1895408110.0972843
711,1842643654.9362226
712,1802002903.635713
713,1711123435.7525299
714,1791556543.6418903
715,1874570678.5198467
716,1913543129.3236399
717,1887061707.9854915
718,1924187232.1764026
719,1811754848.6258435
720,2031625199.0345592
721,2103545853.8253167
722,1849278483.8283396
723,1816969063.316655
724,1882555566.1412516
725,1916711697.432584
726,1717799893.5982752
727,1865107250.7112162
728,1718661985.5404308
729,1682219458.463543
730,1777636063.685419
731,1710664475.7796485
732,1785399163.103856
733,1653876928.083675
734,1644824942.8619838
735,1740049395.0935833
736,1795769159.826627
737,1649917507.2688115
738,1755556377.6143088
739,1706590493.660431
740,1775354864.9720097
741,1837520118.4457586
742,1691134105.8506742
743,1761853836.3166292
744,1825234945.8134346
745,1821364733.050013
746,1839704793.0861812
747,1815142628.7536924
748,1716848699.2828856
749,1853249942.384796
750,1769226409.2066674
751,1743282013.285873
752,1665629777.83088
753,1650152128.9846644
754,1566790466.7376294
755,1756670629.7728374
756,1659047825.1718042
757,1731298919.2894464
758,1715032314.6351418
759,1810913296.7597184
760,1734840786.7721097
761,1759647370.3207755
762,1704134657.2927372
763,1814174869.8892999
764,1764712210.6985366
765,1577541114.3157907
766,1603022241.7561088
767,1610768364.701815
768,1619883734.2720845
769,1531690077.6354954
770,1622073640.5262604
771,1665991385.2900782
772,1786012583.2739518
773,1690888937.9138877
774,1568731004.949803
775,1523087504.821887
776,1589461353.5089107
777,1674934384.837701
778,1690618509.4988687
779,1668621106.2394848
780,1741389954.7911062
781,1739286597.6867301
782,1655543550.7913337
783,1709130579.9601154
784,1717205784.374515
785,1898805042.5845091
786,1707965512.3132074
787,1874892927.5144377
788,1710351684.7387142
789,1874034556.6636312
790,1984346103.7850065
791,1998517219.0555198
792,1996655185.1138957
793,1936547414.9115226
794,1904082272.228229
795,1968956855.2812085
796,1788580594.4991827
797,1870294681.5951774
798,1842320812.0853915
799,1939309208.4982572
800,1939929021.3958788
801,1813211164.988432
802,1866637484.9180212
803,2055564401.6896672
804,1982163064.4431581
805,2015442986.8593895
806,2079832682.237592
807,2137312967.0242913
808,2014257049.0125492
809,1923890199.0531497
810,1971631455.922295
811,2004546599.7856357
812,2097813384.4646606
813,2021958600.6585894
814,2206840464.99472
815,2052802713.2052882
816,2040233935.9164398
817,2020309968.3121872
818,2011254923.7668428
819,1922463813.5201638
820,1986305553.545196
821,1889765911.0225055
822,1847878561.736072
823,2053983814.673594
824,1899297008.2961867
825,1818927955.9321508
826,1814185695.726346
827,1913513398.816165
828,1887000419.76065
829,1923524752.3477752
830,1897151918.749427
831,1817892845.4614205
832,1735492378.795243
833,1720633144.8758366
834,1800881269.049355
835,1856031464.7933846
836,1962825919.085588
837,1823356287.5934596
838,1693272529.894745
839,1823108998.6272464
840,1702414441.0046918
841,1768730982.4274652
842,1745367807.4485762
843,1842346812.260874
844,1787009459.4626029
845,1683316710.473549
846,1709610457.2007039
847,1742002606.3175933
848,1916497339.7445655
849,1904334880.9815512
850,1790253000.8554044
851,1608640620.549496
852,1738054851.9566646
853,1749606071.973347
854,1683871672.0726533
855,1748140916.4017353
856,1726542592.3941884
857,1581422719.3677669
858,1614101387.1529212
859,1732677156.5831022
860,1666718312.1479728
861,1582617907.026118
862,1456023983.2048845
863,1616224259.4155266
864,1623242416.8796115
865,1590691094.5079136
866,1587790486.3139803
867,1639325187.1258333
868,1674220282.3950777
869,1579214163.4353511
870,1698785244.4044943
871,1633314656.1989813
872,1602620253.097538
873,1510788890.995385
874,1614412775.291426
875,1533055738.1370363
876,1589977864.6366503
877,1711038397.4666553
878,1672995194.0134206
879,1699710560.674134
880,1571814582.3361166
881,1665630463.161254
882,1552741834.5329802
883,1573894328.6943457
884,1505003842.2217484
885,1662106637.537234
886,1510960717.043761
887,1548457195.9022923
888,1454805397.237795
889,1705435533.8971877
890,1817076201.6399083
891,1706980599.8774424
892,1636458903.4108577
893,1647087587.959217
894,1753957327.373202
895,1775535524.2404838
896,1568617369.6108432
897,1688196024.0966687
898,1603358770.3374693
899,1567329395.0054755
900,1763695686.5774171
901,1720234974.0677226
902,1817138169.9406385
903,1661603543.669066
904,1663746424.5683234
905,1803801153.4215765
906,1742341986.3911333
907,1773506042.170019
908,1736085564.5214577
909,1735140032.650232
910,1763610320.2478077
911,1753637488.2465239
912,1711854818.524836
913,1692489073.7346933
914,1701547581.425716
915,1734569197.0467095
916,1690155543.4676113
917,1853674475.2242775
918,1957167364.4612641
919,2019121852.1638541
920,2030129529.7601547
921,1951929075.3581169
922,2051294901.0568786
923,1921393622.1157548
924,1962122815.0311887
925,1887770409.6975567
926,1786554463.172115
927,1829845775.2671554
928,1720493722.1486487
929,1636340599.279359
930,1788352075.0718083
931,1763371663.6483905
932,1825069555.4483023
933,1790755774.6645231
934,1780151078.4181147
935,1608691680.5617073
936,1651434434.9435713
937,1658439451.704787
938,1636437282.9702406
939,1661039142.3301945
940,1696367710.0841818
941,1606941590.2338078
942,1686312390.1081321
943,1594382521.6016207
944,1670384374.3247201
945,1573058892.5108786
946,1509287768.9171317
947,1449053574.3424947
948,1417042211.3438466
949,1530055092.0886807
950,1665101559.763725
951,1725891340.4007173
952,1680503027.92875
953,1515501561.593449
954,1581699114.9398296
955,1722359441.5747733
956,1761143492.7754292
957,1817603471.6306112
958,1703475273.3649304
959,1630139750.4714184
960,1825265111.5675755
961,1757138193.6810052
962,1745235559.7284405
963,1715756238.015366
964,1686192716.4428322
965,1781787763.3295634
966,1771048845.2726586
967,1776338542.092194
968,1643632777.3215187
969,1705066832.3708515
970,1777875814.5328434
971,1658734473.9644895
972,1689918751.6713243
973,1812549486.0985851
974,1756441037.3923805
975,1868568700.5397606
976,1941726675.1303978
977,1918096310.1484184
978,1951449261.4657776
979,1923523539.9445355
980,1880026426.530327
981,2064758851.744678
982,2028255472.0372818
983,2132754814.6678948
984,2138588365.5433354
985,2132501572.0604672
986,2087618871.7797508
987,2191217687.1676736
988,2010963721.436564
989,2144289689.9935176
990,2222944161.630525
991,2160553909.562193
992,2039820214.6842322
993,2136464032.6707673
994,2193312796.0544124
995,2375752326.7966304
996,2145421342.3999937
997,2180448587.6313868
998,2259648993.326558
999,2027605575.2539372
1000,2012192111.474199
1001,2019644987.9359038
1002,2030746344.59132
1003,2284564785.767748
1004,2064616328.7104912
1005,2222700208.1470366
1006,2131932652.8947628
1007,2085956067.416533
1008,2204365557.0901804
1009,2206941308.6344333
1010,2219181216.275365
1011,2362365105.3956504
1012,2186239846.45135
1013,2255148009.4891744
1014,1958452876.6258624
1015,1849773238.505105
1016,1951763102.6585116
1017,2004964754.7487822
1018,1963383577.2897632
1019,1952597975.6948636
1020,1891952531.7943704
1021,1852929646.1707053
1022,1770570037.964879
1023,2004274367.1624088
1024,1961264823.6684134
1025,1948589257.5152504
1026,1898514900.1345656
1027,2033747369.0412745
1028,2005912215.8339856
1029,1928727110.9886184
1030,1818771672.0360703
1031,1839305739.9480045
1032,1662139275.8390114
1033,1694613858.879729
1034,1632730156.1786222
1035,1620688677.749209
1036,1609827860.4657998
1037,1611256609.7744453
1038,1605872640.2593257
1039,1537738814.289702
1040,1635917453.344846
1041,1636740878.072721
1042,1632272166.9078255
1043,1614732024.9260218
1044,1654234156.957105
1045,1450762836.0031142
1046,1664366039.3644116
1047,1745307164.6456869
1048,1661833669.7825055
1049,1613107014.7103572
1050,1472840715.635334
1051,1406852920.7215574
1052,1636087300.2466674
1053,1505904249.8563485
1054,1569459673.631352
1055,1614835886.450858
1056,1509935295.9713562
1057,1613305603.584169
1058,1595466051.5483568
1059,1615289006.5625157
1060,1470857981.3674054
1061,1653847231.4427865
1062,1678339833.3204296
1063,1705633011.3887737
1064,1870894694.8122404
1065,1545003400.2368937
1066,1613662134.499331
1067,1630334244.5431204
1068,1580210355.6547866
1069,1586202114.3593075
1070,1605652961.1527033
1071,1616324867.2519145
1072,1461424744.9449904
1073,1476447738.3501499
1074,1517525723.444473
1075,1563028047.9770763
1076,1495662417.0764766
1077,1519834213.0267558
1078,1491478840.9502583
1079,1658590787.3094645
1080,1406271480.6263144
1081,1591974044.3155417
1082,1547065761.8998158
1083,1575673639.960251
1084,1593433896.0674794
1085,1642102739.9352036
1086,1707224108.7414768
1087,1677935020.3949797
1088,1660409419.895625
1089,1593288696.3370726
1090,1407746545.0996869
1091,1393769361.0020878
1092,1398890477.7514398
1093,1398591780.8262024
1094,1348051380.7079833
1095,1509674648.96635
1096,1382250187.5828402
1097,1593699792.3599038
1098,1486404755.4103436
1099,1624053921.1867406
1100,1426104651.8482387
1101,1661876896.9312203
1102,1534066286.2553918
1103,1665327469.5571222
1104,1612197805.006562
1105,1477323711.6726873
1106,1674013345.0154622
1107,1615784258.0069041
1108,1619643785.477594
1109,1691970156.3166122
1110,1581824851.082379
1111,1607585775.690673
1112,1609401062.3454998
1113,1715250930.636412
1114,1786426913.3282478
1115,1688383565.061362
1116,1805369537.6542366
1117,1777046403.4487638
1118,1637357667.2119682
1119,1546786469.8603797
1120,1509619602.5473847
1121,1715101528.8329303
1122,1626806938.8295784
1123,1721594564.0927794
1124,1465200341.5706887
1125,1600307641.296549
1126,1532680260.2971194
1127,1587002156.4652016
1128,1429255349.6433218
1129,1513973971.8169744
1130,1520772080.9167933
1131,1676592336.9929454
1132,1596488106.7788403
1133,1713205218.8624914
1134,1714030053.5927856
1135,1776290489.350159
1136,1977299176.261246
1137,1784503141.3284733
1138,1826088424.9040296
1139,1817692444.6945372
1140,1770430781.4197671
1141,1845609017.8104796
1142,2011422929.7742722
1143,1863134319.6150563
1144,1926976379.4555569
1145,1959631515.4560118
1146,2012823785.5540323
1147,1971383687.867606
1148,2009840081.5761251
1149,2067341088.090987
1150,2071669784.815695
1151,2013302590.2686338
1152,2019205346.554039
1153,2070050106.9385567
1154,2171131621.4970365
1155,2054540280.6548536
1156,1922164530.5338058
1157,1861709393.63972
1158,1835595608.2234926
1159,1827361059.1127005
1160,1843146368.9847696
1161,1761585909.9305327
1162,1818696444.4673104
1163,1740391975.1018996
1164,1718177340.4935348
1165,1652653133.5359945
1166,1732588430.6178436
1167,1658312123.330299
1168,1649017139.5802443
1169,1695108281.329771
1170,1771540744.2994978
1171,1651140845.7505143
1172,1638438890.9696405
1173,1619896323.8754005
1174,1459888715.9080105
1175,1580992858.8828137
1176,1573878123.8425558
1177,1567411593.3727133
1178,1642353693.209265
1179,1606165960.2496479
1180,1635947093.0302963
1181,1558285559.357102
1182,1589379378.1092026
1183,1629375825.2329009
1184,1708389852.7114377
1185,1715052108.1306686
1186,1630849097.7557662
1187,1722593185.62517
1188,1714841396.5333118
1189,1671836603.2367303
1190,1705963634.0643198
1191,1701800887.0815716
1192,1739966352.173593
1193,1809126915.8668482
1194,1766014654.7839477
1195,1830328943.5834105
1196,1804571430.4785693
1197,1732764965.8807888
1198,1789066719.4280493
1199,1803770455.4294143
1200,1721753373.9756548
1201,1742135945.9031727
1202,1677601974.9213681
1203,1739233531.4729867
1204,1624335365.1275902
1205,1715789333.365444
1206,1655600488.3220334
1207,1613249508.784888
1208,1698406395.5515432
1209,1630923420.1977131
1210,1710292208.8779712
1211,1682471571.1828
1212,1636361315.278012
1213,1594988939.7340162
1214,1554462765.4077685
1215,1506630536.3024075
1216,1613936150.7738266
1217,1475163878.5809631
1218,1652066349.7719913
1219,1670528426.1119022
1220,1549398186.3102305
1221,1575659510.569104
1222,1551608250.3168643
1223,1525299772.7766132
1224,1623630723.339819
1225,1607891092.5190113
1226,1569751582.3330426
1227,1660319775.196401
1228,1579580351.1162
1229,1550517824.0485697
1230,1686379391.0143342
1231,1609614041.6516795
1232,1555949083.8125582
1233,1719948113.0159912
1234,1555986258.5956717
1235,1551928710.6282058
1236,1618585877.8700306
1237,1355935079.7309961
1238,1466080041.723338
1239,1466101119.22893
1240,1559323267.726554
1241,1454669153.817782
1242,1530341068.3457823
1243,1377536266.2347796
1244,1496536545.3883536
1245,1381106909.604379
1246,1419624537.7309566
1247,1524467362.459366
1248,1538558948.2439358
1249,1529456703.142024
1250,1491217172.7119234
1251,1535812084.3641796
1252,1585878997.6828907
1253,1591873463.5997043
1254,1530124209.1529162
1255,1608565522.554808
1256,1570670477.7469466
1257,1595202243.0444438
1258,1654111886.1827667
1259,1719894251.4838831
1260,1637402045.2160861
1261,1674544892.4845276
1262,1629754455.689529
1263,1620040480.9908571
1264,1740448095.772718
1265,1525204347.0726502
1266,1709505828.0335817
1267,1759636949.4269474
1268,1778494204.3743072
1269,1670891212.7049992
1270,1834724493.4176254
1271,1705202239.0212533
1272,1631276213.8157976
1273,1610209571.4830394
1274,1774132783.2356968
1275,1721783561.3896816
1276,1716564651.6687703
1277,1888103466.0778186
1278,1768177700.5978668
1279,1715522615.5829258
1280,1945740785.1619723
1281,1960944439.3474884
1282,1919363800.5476706
1283,1856097694.0005472
