tick,delta_ns
492,200345753.47915244
493,199898965.40611354
494,200707312.97522545
495,199718790.88842475
496,199609255.37189472
497,199252649.36299378
498,200271406.8175825
499,200419666.86386535
500,200606137.49386504
501,200037268.33016807
502,200344856.65199247
503,199325810.14647093
504,199752544.66450787
505,200392123.90801933
506,199666708.03196472
507,200950532.4025557
508,199652979.64170876
509,200302082.82815412
510,199915843.9163945
511,200944779.3052767
512,201157607.40116987
513,200546212.95159444
514,199761130.36981744
515,200644298.44413084
516,200124305.69833538
517,199999610.53853926
518,200009151.505097
519,199750501.398536
520,200503566.23752192
521,199879451.2052322
522,200738464.4399383
523,200691904.76739225
524,200043436.7537988
525,200575625.09912464
526,200558737.06423786
527,199406216.59930822
528,199531113.10689765
529,200133102.46178603
530,200570311.51815122
531,200320844.82791364
532,199314142.5943171
533,199422093.12282494
534,200248392.05584532
535,200101388.66271955
536,200240102.8261402
537,200140035.8566107
538,200820610.00783032
539,200245725.53264472
540,200138074.84000123
541,199885202.922234
542,200305530.7647711
543,200220913.17659637
544,199470817.7365308
545,200188651.2267326
546,200472649.13788477
547,200414163.0060414
548,200281763.29210716
549,199904388.33108196
550,200504882.54331344
551,199972605.6118522
552,199799590.32550102
553,200409018.52420014
554,200872425.38212463
555,200664327.11371946
556,200107081.75170383
557,199277629.79662848
558,200546727.68647692
559,200494879.03893796
560,199173579.22551912
561,199175841.469572
562,199867540.64971817
563,200625559.94459158
564,199889444.27250096
565,200149704.13312832
566,199330073.6169042
567,200675796.59723142
568,200070665.37745878
569,200871515.88855898
570,199529200.0236919
571,200024318.99302754
572,200396301.4008054
573,200638458.2348754
574,199722927.91101006
575,200249322.2858026
576,199667070.97812656
577,200067341.35821187
578,200099126.2716019
579,200855878.14798683
580,200830088.21843702
581,200006946.29069078
582,198957078.76376215
583,200230069.03248718
584,200615564.9679426
585,199633896.36992362
586,200081916.82913876
587,199684426.24627838
588,200197261.23148936
589,200219992.54175553
590,200363779.2499432
591,200355209.35995066
592,200151578.90548497
593,200436658.90490046
594,200240009.5255749
595,199801301.81612822
596,199901609.50886908
597,200282249.3448972
598,199959955.5978107
599,200727059.40039873
600,200443191.08603537
601,200272398.2697975
602,200263726.82428402
603,199959458.2145895
604,200399507.5396533
605,201054536.61313492
606,199802040.03950343
607,200285754.5931196
608,200420675.93392926
609,199853369.92370808
610,200435083.18245322
611,200103788.39332828
612,200187782.0024753
613,200868338.79093572
614,200585790.61816254
615,200150359.75222665
616,199823838.2587594
617,200786206.37535182
618,200320096.39476416
619,200685615.8060512
620,199715059.7742174
621,199599610.14494476
622,200783976.9552446
623,199561067.28632736
624,200486319.09417212
625,200378124.0611521
626,199562627.327423
627,200098668.82194048
628,200123377.40371826
629,200223602.20711914
630,200488401.44402292
631,200467793.76920432
632,199822968.19767493
633,200926034.17667615
634,199675266.2686571
635,200180110.50825843
636,199846379.61563236
637,200057383.2101157
638,200571558.60769916
639,199707750.42751154
640,200595182.12671134
641,199913834.51346964
642,199926756.2369275
643,200196607.87014255
644,200401747.54739723
645,200640763.78288037
646,200357267.63838324
647,200580993.28899634
648,200164477.01447463
649,200526767.5570438
650,200275786.38049763
651,199996836.5265711
652,199857652.93427908
653,200147506.96860555
654,200204781.70062998
655,200081414.0671145
656,199945903.37853348
657,200121594.34587345
658,199939205.89535844
659,200781808.1886482
660,200463054.82873958
661,200891172.48624423
662,200548118.83114618
663,199774649.11929086
664,200471700.1871025
665,200104950.28141502
666,199644669.46659577
667,200094909.5839887
668,200387003.04716173
669,199839730.19962212
670,199963920.2648206
671,200355813.30556247
672,200082452.09331822
673,199808376.07942837
674,200240588.93079746
675,200266906.33461365
676,199345678.88415432
677,200082239.60156304
678,199748996.42193052
679,199221164.7326125
680,200416691.51263714
681,200009052.0330389
682,200195843.00073114
683,200390925.61847624
684,200381179.79902342
685,200157202.61078882
686,199621397.82694787
687,199550080.03878668
688,199532593.61068434
689,200647560.34738258
690,200371762.49852672
691,200296182.69545704
692,200908522.30932686
693,200249108.49470085
694,200116778.8635519
695,200961271.66596702
696,200487561.4216678
697,200033715.45811462
698,200522431.40423802
699,200198991.75200722
700,199864729.3400091
701,199818877.3688722
702,199761697.37364867
703,200435432.6039339
704,200713360.19825667
705,199721742.68062872
706,200432901.91093308
707,199162131.4224788
708,200617060.5469317
709,200285665.65277314
710,200517340.83412367
711,199199943.30232394
712,200408210.6388737
713,200017822.9086082
714,200736390.8971518
715,200169512.4338192
716,199842007.280684
717,200179589.96839073
718,199472697.02431935
719,199794781.01751494
720,200174627.2797583
721,199679634.19110286
722,199988525.09165734
723,199824983.52337518
724,199757628.9574358
725,200514321.569479
726,200168243.74200124
727,199881866.71282628
728,571954194.761492
729,266742653.33731228
730,282367503.6668818
731,288957424.31821823
732,200754757.90382445
733,199950778.67132437
734,200214421.45482054
735,201154627.91280127
736,231199239.72860438
737,199768280.30021375
738,200143735.2414501
739,200024540.88453093
740,199739355.8415792
741,200192458.43287274
742,451597712.0233097
743,200672111.3783658
744,199818696.1384177
745,200650877.20973125
746,200059234.40824157
747,200080649.16013533
748,280547778.96157646
749,199741435.67407116
750,358588833.6398231
751,200381472.71086693
752,199642303.94604105
753,200277268.46609032
754,199623802.47360128
755,375111200.5291946
756,597764979.2015988
757,199797709.2543674
758,200043699.52137405
759,199507812.0460083
760,199974448.15069064
761,310173130.6235611
762,200132353.292252
763,568260780.2949799
764,645837174.354166
765,200052489.2399243
766,200286688.4397617
767,774134229.9042597
768,200690565.21711406
769,611541885.294369
770,293640452.6344074
771,200285976.4467421
772,200734361.5499698
773,199907370.1529061
774,200024535.91998675
775,328027367.2956861
776,200127036.2176718
777,384557160.8825317
778,200856372.23544604
779,200609368.63312858
780,199893284.89320898
781,200193114.56806675
782,200674764.0168976
783,200868899.12439752
784,200019303.38789117
785,247877591.18059707
786,200636912.26115835
787,253895171.45096117
788,355491239.4783418
789,569853706.2328837
790,199995027.3809748
791,199554891.29444388
792,199758858.86315942
793,295914083.8544426
794,199924000.6365487
795,806148834.2254401
796,200500844.02173576
797,200472309.25031966
798,200345716.31088418
799,200053837.9160537
800,200772157.9681246
801,200292366.43892896
802,199899228.94621995
803,199754404.25386384
804,200904472.7803069
805,200222852.5852244
806,200561846.45553663
807,200037760.82273623
808,200194229.1140463
809,200665849.38858235
810,417679805.66711324
811,199401632.23930645
812,277971089.83585703
813,199254827.46933848
814,199672395.3367244
815,421412008.60525846
816,732650357.0626266
817,268447000.75508416
818,199712517.8605214
819,199826151.5448495
820,318404818.33788615
821,200187075.57965285
822,200192535.55905107
823,200489763.5023193
824,199911269.33111072
825,501546590.9409529
826,200077598.38061684
827,265811107.697845
828,200171857.8440751
829,200254275.83826414
830,199910564.97483718
831,200053156.9094187
832,284134501.11749893
833,199931150.5873605
834,200300113.6785444
835,199806736.8264002
836,200002363.57434684
837,379195965.53176147
838,199979014.59873453
839,200151554.88583845
840,200035312.39092478
841,200033348.3184869
842,200389829.58483472
843,200234670.62584224
844,200475433.71177465
845,199775987.9403732
846,199735305.25444412
847,200016572.3230462
848,199815003.59404945
849,200536747.1717175
850,200212444.41600382
851,199980025.12263742
852,199195769.5585995
853,200608690.83939314
854,200065432.27512068
855,200732567.3344683
856,200290413.09975302
857,200309268.39135247
858,199844013.23565203
859,200536198.1829643
860,200385989.85588336
861,199239885.82288212
862,200046225.921889
863,200862352.00068435
864,200220488.7116076
865,199872182.044196
866,199346831.35387483
867,200583886.52507815
868,200010729.75276878
869,200397477.53773218
870,200252862.94267476
871,200559081.5216895
872,199798724.73155323
873,199998006.2344153
874,199648827.43902773
875,200270158.96536094
876,199904129.1472201
877,200480330.71635997
878,200432996.91102698
879,200504801.60079175
880,200460144.4399314
881,200544516.2678518
882,200401972.97358122
883,199954813.30688015
884,200319527.25417304
885,200141359.8555292
886,199747708.25433627
887,200144073.47728398
888,199724415.49609968
889,200146322.7068335
890,200533592.30640656
891,200591454.6569641
892,200485190.4104133
893,200591459.16656318
894,200276200.0521241
895,199534236.94848356
896,199742418.72678337
897,200373542.07518372
898,201151303.08595285
899,200228532.4303263
900,200861724.54079375
901,200347009.0909832
902,200241819.82750577
903,200217485.58904302
904,200736109.71056008
905,200028257.28577638
906,200043186.89218917
907,200687637.62612575
908,200224405.04112306
909,200567889.28065968
910,201101838.19836602
911,199707666.86254162
912,200989572.59154782
913,200095845.0232853
914,200332148.02789623
915,200442068.582418
916,199718097.18443552
917,200344622.62308785
918,200467247.20617127
919,200706750.05511782
920,200033248.04878482
921,200491841.15881568
922,200201811.21503735
923,199873601.4106417
924,199571728.57722658
925,200529868.93182936
926,200628396.49714774
927,200666134.92476422
928,200718769.12607008
929,199828278.1164543
930,200294964.19004595
931,200026090.4403072
932,200016426.88521022
933,200530778.72820944
934,199914764.87539828
935,199938913.12297526
936,200356658.9970422
937,200634392.68364906
938,200551140.8700345
939,200116794.5796253
940,199727327.22669733
941,200799617.66414884
942,199558452.64122227
943,200426806.6597604
944,200251937.70963085
945,200592858.91680536
946,200186412.42509305
947,200011354.2625685
948,200204806.76280257
949,200054472.2138949
950,199926482.875362
951,200174324.65256885
952,200380591.8232796
953,200191880.9832207
954,200788058.09955242
955,199933132.5680313
956,199466367.76738444
957,199988321.47847885
958,200634567.12925842
959,199931838.9659788
960,199815530.10766268
961,199976046.3914262
962,200446127.63318044
963,200715298.44359234
964,200128056.1004653
965,200931875.50140932
966,200125596.3319639
967,200234287.37986413
968,200219131.7045919
969,200462969.6354095
970,200463786.9316102
971,200657890.80599472
972,200304083.55784792
973,199508528.25207585
974,201062136.28695944
975,200188821.92539358
976,199498923.29528585
977,200453844.12791026
978,201014146.8905821
979,199773377.5070052
980,200200944.6650386
981,199653262.40254527
982,200002868.22907522
983,199739225.1997008
984,200121312.17510676
985,199873016.14750755
986,199625933.17830637
987,199889553.11233455
988,200226432.26225904
989,199856596.94055924
990,200267194.75105548
991,199693599.06967264
992,200698385.18998447
993,200302725.73893553
994,200873974.76448354
995,200036547.04848817
996,200443818.3198682
997,200913378.3088216
998,200030347.74485934
999,200492681.64101774
1000,200562407.99640623
1001,199931859.22997865
1002,199798661.93973267
1003,200198274.647377
1004,200594875.52882177
1005,199523061.0696056
1006,200103803.95385984
1007,200184530.7569168
1008,200473593.8933043
1009,200579625.40038022
1010,199868849.71617734
1011,200741599.03768218
1012,200905400.54160038
1013,200546570.10535124
1014,200605371.68967456
1015,199701352.72023657
1016,200860491.56374046
1017,200047185.71549565
1018,200617739.97632188
1019,199830510.05367616
1020,200154579.89172968
1021,199164803.63261634
1022,200490982.10576236
1023,200279947.7735536
1024,200322951.23409903
1025,199505184.53196955
1026,199991385.76683775
1027,199726292.61621156
1028,200188549.56643587
1029,200133236.19470683
1030,200226012.64861435
1031,199710814.9521774
1032,199712947.07026908
1033,200121025.00068647
1034,199327474.50573996
1035,199895327.29678103
1036,199998623.99460882
1037,200100823.84908244
1038,199804820.08147478
1039,200851584.52824718
1040,200171956.28235602
1041,199637179.75769183
1042,199822594.0755614
1043,199829534.83819112
1044,199839692.76238462
1045,200224618.76075268
1046,200478696.6649593
1047,199711809.93826538
1048,199978657.204697
1049,199743055.59400046
1050,199775041.48519284
1051,199907033.87327754
1052,200454815.7343429
1053,199808185.72443014
1054,200113558.44301668
1055,200042359.20075965
1056,200397533.63289142
1057,199867837.29057255
1058,199583979.04020345
1059,200319993.28710413
1060,199567634.13558793
1061,199906324.24065405
1062,199829629.40294415
1063,199860163.98665336
1064,200305482.68113002
1065,199732633.3480001
1066,200335017.0453403
1067,199540644.7431375
1068,200160565.35355112
1069,200277091.95939332
1070,200545232.34410864
1071,200538299.83140412
1072,200369265.29746753
1073,200041223.80736873
1074,200613923.85760257
1075,199643327.03638077
1076,199851051.8701583
1077,200141547.61656246
1078,200814895.7138889
1079,200283933.49496236
1080,200702676.77618164
1081,201065603.70604032
1082,199857421.05797163
1083,200074375.6571652
1084,199956111.92565614
1085,200268891.9962396
1086,200698245.74308947
1087,200447272.85782987
1088,200956616.4222991
1089,200212268.3057451
1090,200186618.1817852
1091,200237368.9168278
1092,200208786.29125163
1093,200153369.14512965
1094,200456388.56473947
1095,200591769.67719582
1096,200031355.37735933
1097,199798192.14776868
1098,200082564.76353416
1099,199628300.11063567
1100,200146976.09549245
1101,200372507.63707212
1102,200568283.68158364
1103,199837541.87162426
1104,200693079.06988108
1105,199975997.35152307
1106,200887024.87571833
1107,200578717.9535587
1108,200357683.0063378
1109,199779226.93253902
1110,199930996.83690318
1111,200233158.74575284
1112,199691288.18514028
1113,200483638.17021313
1114,200441916.3091234
1115,200868493.31447026
1116,199754552.67441216
1117,199740705.7349154
1118,199950316.05524412
1119,200216429.41464734
1120,199750223.44170153
1121,200201082.4238316
1122,199911565.84446114
1123,200340331.49501243
1124,200456412.9336536
1125,200086896.73072895
1126,200260042.02801907
1127,199210267.00436673
1128,199585337.58235902
1129,200009318.35416237
1130,200670345.51149774
1131,198956432.87221336
1132,200564629.0739313
1133,200594716.12346828
1134,199557335.49422213
1135,199670741.20104513
1136,199532189.6737967
1137,199891805.94817856
1138,200299307.9489976
1139,200227556.06810626
1140,200441517.59305316
1141,200501794.70023647
1142,199481268.066368
1143,200607662.47636288
1144,200552793.02907485
1145,200397192.27206978
1146,199400770.31058666
1147,199733236.1164537
1148,200805172.03480518
1149,200166182.4790854
1150,199677012.96728045
1151,199826606.09819317
1152,200260261.98388183
1153,199457984.05833587
1154,200252386.13032395
1155,199563553.5392469
1156,200613029.87116307
1157,199969067.6454133
1158,200932593.3229557
1159,199881874.50736305
1160,199754529.2847084
1161,199831031.12844253
1162,199205867.185942
1163,199909338.9369662
1164,199686787.48980945
1165,200422895.8393105
1166,199931114.96073118
1167,200437259.09151334
1168,199923846.6007683
1169,200341469.50451323
1170,199505379.14435253
1171,199989912.99959105
1172,200124163.8461956
1173,199532175.0475458
1174,201053948.9565637
1175,199652226.81310594
1176,200540586.97480202
1177,200250940.68979704
1178,200677969.6701821
1179,200650328.2738914
1180,200458354.10861027
1181,200402374.92395192
1182,200474264.8207286
1183,200555468.39044914
1184,199953396.82872978
1185,199589331.28557613
1186,200681095.51852205
1187,199731251.9052341
1188,200367474.4194046
1189,199932995.63196138
1190,200737158.74243495
1191,200187489.73142833
1192,200684868.21753588
1193,200612482.18480262
1194,200182128.4582546
1195,200486460.63653275
1196,200149351.58450338
1197,200048081.77676633
1198,200547314.5864019
1199,200510242.88042444
1200,200637118.31983578
1201,200717636.44059637
1202,199824309.90246636
1203,200480984.34352738
1204,200498102.45196986
1205,200095534.89541784
1206,200483338.96540645
1207,200655175.51437157
1208,199536426.9797455
1209,200324854.71203563
1210,200239174.99101567
1211,199734058.6200026
1212,200266378.8252129
1213,199831040.49674046
1214,200099948.88499328
1215,200339810.77028343
1216,200250788.6112508
1217,200391891.41494
1218,199924050.3203198
1219,200880250.88897926
1220,200589831.1079916
1221,200492376.21886182
1222,200095045.78975517
1223,200609931.73940778
1224,199611537.3749143
1225,199616710.86968955
1226,199897060.9305353
1227,200241770.57198888
1228,199953813.6149967
1229,200272980.12496388
1230,199704053.53916693
1231,200103884.61528218
1232,200096046.21249682
1233,200020467.11957845
1234,199894641.4790572
1235,200395554.54988155
1236,200223073.5015504
1237,199658198.4577068
1238,200214114.5722953
1239,199716898.88905418
1240,200400103.25224036
1241,200287504.1405761
1242,200486577.9942479
1243,199824251.84184387
1244,199869606.68373966
1245,200267528.2266836
1246,199621982.65854827
1247,200496459.45904815
1248,199394641.95928344
1249,200850480.85037437
1250,199789829.6985664
1251,200343470.4879165
1252,200790982.40767926
1253,200404677.39967784
1254,199516571.88135475
1255,199890733.20541295
1256,199165896.27866924
1257,199928535.28288493
1258,199720409.83986264
1259,200807212.1352967
1260,200148017.77711308
1261,200735273.2320281
1262,199971370.96729508
1263,199722819.48084325
1264,199929286.20093662
1265,199664325.33673427
1266,200482166.01866508
1267,199922056.90729308
1268,200052792.87494525
1269,199669026.13662943
1270,200141028.89847156
1271,200538712.45669323
1272,200399766.77963287
1273,199938924.3318712
1274,199125170.33099416
1275,200040895.73855063
1276,200650610.20729494
1277,199710720.0395236
1278,199546158.48152602
1279,199954876.45802778
1280,199371499.35237113
1281,201075680.92487
1282,199964624.79544255
1283,200198175.75369474
1284,199448400.33366498
1285,199706421.24735492
1286,200516063.2681895
1287,199424361.82734838
1288,199616934.17647266
1289,200130248.95639732
1290,200385279.49802545
1291,200632327.98238698
1292,200361117.17927983
1293,200321103.4169936
1294,199877386.70075345
1295,200528280.43515256
1296,200013798.07020223
1297,200295866.87857828
1298,200724801.70498893
1299,199779155.50253665
1300,200618729.30551425
1301,200853771.79677978
1302,200569228.17273057
1303,199623270.31584957
1304,199920979.84776044
1305,200568929.82355344
1306,199908901.96726137
1307,200164911.6686833
1308,199861058.32702288
1309,200363039.02945682
1310,200224651.30623567
1311,199961193.51054135
1312,199525975.5721417
1313,199736471.38002515
1314,199421536.32277003
1315,199759168.98751798
1316,200152646.21673238
1317,200591810.6977831
1318,200414107.86779964
1319,199611432.56680518
1320,200575005.8880742
1321,199867716.02617437
1322,200512503.6199236
1323,200513932.2586837
1324,199935050.87203437
1325,199986651.3691186
1326,200500643.98024258
1327,200328194.6728067
1328,199966394.35359287
1329,199189697.45736668
1330,200796695.3182862
1331,200009188.570186
1332,200459598.6986072
1333,200026796.66036716
1334,199962888.98500007
1335,199867417.41267923
1336,200239811.22342485
1337,200559781.07873946
1338,200862752.1160701
1339,199944079.35824957
1340,200374287.7562779
1341,200110910.85507882
1342,199802825.58727401
1343,199656941.58522716
1344,200620428.6722476
1345,200314870.6169734
1346,200519384.8442541
1347,199956960.1771084
1348,200073630.4378338
1349,200393429.0972433
1350,199906416.66925338
1351,200124895.3475486
1352,200361934.51607588
1353,200453660.11912298
1354,200499445.5782629
1355,200751220.9132486
1356,200652438.06965938
1357,200314242.0629555
1358,200133639.33593804
1359,199468052.43254346
1360,200636482.32755724
1361,199937067.80050686
1362,199771989.2283019
1363,199781367.65114477
1364,200063235.08979094
