tick,delta_ns
927,1511694941.385782
928,1433710210.3696573
929,1393966290.3222082
930,1504726008.5697062
931,1538936982.1639347
932,1513608009.339236
933,1415767453.044439
934,1395457368.6540885
935,1392390838.8083038
936,1322943424.9719381
937,1284388439.1563418
938,1306894471.0863154
939,1333320367.1944172
940,1313604159.4541898
941,1380705042.8848898
942,1460336682.0050514
943,1282716199.2897484
944,1320309815.6179466
945,1343198192.934682
946,1307557758.188609
947,1295935564.6590214
948,1251156791.6675372
949,1364336854.1251454
950,1367230514.3207128
951,1353671561.092445
952,1304222035.3815515
953,1220094070.7105691
954,1355517692.1590986
955,1323330044.0677166
956,1337622822.93459
957,1351857639.3168006
958,1271675361.9059243
959,1373711380.3684812
960,1338675493.730976
961,1520371883.1726005
962,1359170012.4766867
963,1512701154.7306538
964,1519503728.6983314
965,1405164050.5229428
966,1524156636.040227
967,1491101350.5657663
968,1433094049.520448
969,1659961972.230948
970,1693093837.796863
971,1620494628.8117406
972,1654889049.6783745
973,1714692574.348177
974,1797326221.9036944
975,1721663081.50321
976,1763016356.056445
977,1920377984.4343123
978,1963480408.801165
979,1991783977.5546417
980,2067640926.627371
981,1961956606.734998
982,1968536593.5876243
983,2075264210.7050009
984,1931398296.6610534
985,2109623825.7013404
986,2035456388.6788929
987,2013745766.11929
988,2057074867.6591513
989,1940525697.0899122
990,2047361668.420342
991,1878286033.1686068
992,1872923749.08847
993,1803194231.3504112
994,1792756272.671874
995,1858477269.542828
996,1683621587.1210597
997,1793563146.7498286
998,1787471599.9021552
999,1734072462.2259843
1000,1754241223.8645687
1001,1750326117.9018607
1002,1911079336.9678082
1003,1824624898.2337914
1004,1854168643.9063544
1005,1809368251.9129722
1006,1902357992.6822388
1007,1916551343.7433865
1008,1830437461.2539816
1009,1859606375.508327
1010,1760072828.7429578
1011,1696748507.0188634
1012,1848637632.2227008
1013,1762878180.4374878
1014,1971627175.2291195
1015,1913063763.767992
1016,1821912119.5280197
1017,1786671194.984899
1018,1791542700.2851567
1019,1841441648.2435155
1020,1898835011.672046
1021,1768539377.002786
1022,1712908764.3475997
1023,1955372157.7366529
1024,1878315705.2950597
1025,1897972926.0110075
1026,1856561954.632421
1027,1934191653.4881475
1028,1847516103.0042958
1029,1776165074.1851957
1030,1823310361.2957385
1031,1735055005.0635629
1032,1811905177.0666177
1033,1720468620.2623472
1034,1801538764.9155385
1035,1797223830.6415117
1036,1924321469.7582557
1037,1831805720.7470584
1038,1654399522.046662
1039,1834592118.587065
1040,1767833062.6368778
1041,1833429961.3587425
1042,1604688729.5241628
1043,1770635571.377498
1044,1631166052.69349
1045,1652748030.1048663
1046,1691042910.2490087
1047,1680856226.4189687
1048,1504675396.181928
1049,1557864949.9835734
1050,1699813013.529913
1051,1916727133.1197333
1052,1761204990.077842
1053,1782276012.8807898
1054,1816408934.5328612
1055,1636979709.256635
1056,1933969398.5564768
1057,1930412649.1073031
1058,1900765729.9674466
1059,1860507669.3904858
1060,1940350030.2676632
1061,1862639857.6807213
1062,1860925302.111335
1063,1887021608.1411889
1064,1715993302.2167392
1065,1686718181.7611256
1066,1802458000.0411336
1067,1908975492.783153
1068,1854400398.3491368
1069,2028772967.2796192
1070,1958902854.4476666
1071,1869223679.5064378
1072,2002899113.2741556
1073,2057084323.8205962
1074,1971274650.1560524
1075,2011927180.108591
1076,2139909160.733478
1077,1909671919.8977475
1078,1935294401.1860166
1079,1822642769.5554836
1080,1816272921.8468223
1081,1939865558.5641823
1082,2034934973.4661214
1083,1920883805.4584994
1084,1901713783.7719622
1085,2073920616.246721
1086,1918828447.4040556
1087,1887120164.5142999
1088,1811512606.4103787
1089,2071437311.596894
1090,1939439655.3864913
1091,1854466628.7682092
1092,1982073224.2544153
1093,1815188124.2305975
1094,1930931360.4998431
1095,1899136223.7363448
1096,1817446696.1008632
1097,1845702064.7627883
1098,1748236345.1048927
1099,1838542495.7116299
1100,1959154463.3911066
1101,2001293011.620523
1102,1897513799.3183115
1103,2076486174.1049254
1104,2011900618.7564852
1105,1766770419.9970086
1106,1882981731.1916525
1107,1954601871.4312704
1108,1941978557.3921022
1109,2006777560.8552356
1110,1948512676.4692614
1111,1738818656.2360373
1112,1735362533.9610095
1113,1899103444.9544895
1114,1926339853.02236
1115,1806194226.716136
1116,1594823040.4569042
1117,1800660496.8340058
1118,1667363142.8526216
1119,1695618439.5133643
1120,1622047083.9110808
1121,1732118008.2578475
1122,1629701627.2611225
1123,1666005275.2834015
1124,1652311926.9439614
1125,1748263413.1658432
1126,1778748490.64461
1127,1676515461.7832596
1128,1710119675.8687892
1129,1842878967.4894164
1130,1752058717.4120045
1131,1699393713.3059375
1132,1664141970.29391
1133,1634625538.3814073
1134,1531622141.1458652
1135,1580362658.867943
1136,1634908295.1195233
1137,1432844688.878093
1138,1615809547.5289278
1139,1596547696.6565187
1140,1601802104.4882982
1141,1577302851.2971234
1142,1581687973.6204948
1143,1514693465.413425
1144,1568359639.8195145
1145,1584368051.1334074
1146,1560316387.1178944
1147,1662356519.4144857
1148,1712761438.411695
1149,1780433821.0200176
1150,1715093509.313053
1151,1652054754.4746091
1152,1628489232.6911583
1153,1737978257.4314172
1154,1608284629.848933
1155,1764921773.4488888
1156,1547536564.5287225
1157,1565458637.8249679
1158,1518587425.882484
1159,1543633269.7514553
1160,1415411252.717911
1161,1618034225.550147
1162,1534029952.2035825
1163,1543076773.1996627
1164,1436073734.069277
1165,1453560950.6311226
1166,1409686464.3290987
1167,1419426113.7896144
1168,1505444378.6461854
1169,1459529260.024568
1170,1368530268.3265839
1171,1517178325.9724967
1172,1312887266.2018187
1173,1371346787.9996343
1174,1325390310.420271
1175,1354921803.3127677
1176,1185202468.2414317
1177,1116530986.932087
1178,1203408850.277592
1179,1218282402.4013565
1180,1300631571.1441453
1181,1256864160.7659214
1182,1343308949.6105325
1183,1269531448.934366
1184,1374625016.002618
1185,1463504209.6681316
1186,1356617327.2811265
1187,1336052298.4577634
1188,1347001895.7557275
1189,1333085921.4177938
1190,1423883384.7906685
1191,1391885142.046186
1192,1448286678.4733396
1193,1436544702.983518
1194,1446487056.1614785
1195,1385387193.8128495
1196,1454761800.527653
1197,1513823311.5315678
1198,1465917149.0894914
1199,1573939682.6538386
1200,1410381429.9687264
1201,1515208579.2285588
1202,1537299228.0507522
1203,1563320553.4881866
1204,1443938588.3779638
1205,1483587272.640003
1206,1519197170.8753448
1207,1639092587.2910802
1208,1430089679.9298143
1209,1548404915.084444
1210,1474677218.0964625
1211,1502773260.0107865
1212,1466357432.5834644
1213,1464763178.797008
1214,1489397523.3225498
1215,1419408006.521157
1216,1476927818.1962032
1217,1541643370.9027393
1218,1489500716.0903773
1219,1677060876.8937001
1220,1759630394.1047404
1221,1579239807.7280827
1222,1672170209.4090552
1223,1716022998.2905962
1224,1704355181.9011831
1225,1734555876.5252345
1226,1727689797.6546495
1227,1713201540.8246613
1228,1732532115.5861928
1229,1747351486.329571
1230,1450184599.8954332
1231,1625972795.9814274
1232,1751171780.5659676
1233,1677568576.1115408
1234,1646543797.9680145
1235,1733929518.8645566
1236,1782341686.44231
1237,1896291260.4225907
1238,1804183913.425081
1239,1845990984.6034937
1240,1959225549.8855047
1241,1843836634.7563443
1242,1714021669.6065621
1243,1927584408.1799643
1244,1881943468.9916189
1245,1777142056.9160972
1246,1937350125.9130447
1247,1725104763.2321799
1248,1712923815.942997
1249,1769635027.3711503
1250,1768627282.46348
1251,1814228910.2378092
1252,1736694512.31607
1253,1869113619.092294
1254,1738298278.593939
1255,1718026784.182612
1256,1744829285.4661543
1257,1754291239.0963101
1258,1714139716.1051514
1259,1802786284.698374
1260,1714107173.7299616
1261,1750674026.054161
1262,1780273148.1684458
1263,1847359131.8715322
1264,1830122515.2540004
1265,1789331387.3380642
1266,1743324098.338178
1267,1708255392.0183403
1268,1550669134.392676
1269,1626679485.3847404
1270,1639619628.011813
1271,1598591530.2923787
1272,1556439719.7102609
1273,1709050856.6606958
1274,1824532203.3434525
1275,1739813466.1127467
1276,1829827382.558572
1277,1856404148.6223536
1278,1813214083.720358
1279,1809727681.5556717
1280,1892549102.797236
