tick,delta_ns
275,1919978603.3232388
276,1788210577.9494858
277,1836225434.2329957
278,1812644948.5790668
279,1795180774.403924
280,1873502519.866936
281,1756274520.4724936
282,1836461175.989793
283,1735947681.4816236
284,1740499525.5265388
285,1776340180.7527146
286,1634754022.758789
287,1724249506.3474076
288,1781423531.343555
289,1862785689.4472136
290,1771581946.280668
291,1835120241.715793
292,1721967542.7332697
293,1689690715.8906121
294,1782427313.3480859
295,1794200548.8437996
296,1770455948.5980499
297,1850605146.5937612
298,1681387419.9289846
299,1794437542.7405586
300,1596967651.7148218
301,1706833024.649294
302,1761569774.9341803
303,1675632845.0712166
304,1512940486.3824403
305,1568608297.6646543
306,1533921541.469431
307,1711641125.8413243
308,1509786198.1047947
309,1356048549.3894572
310,1419529446.94764
311,1348246881.2597384
312,1424273287.2217445
313,1273680828.8326864
314,1290193954.2568233
315,1427679337.014456
316,1287820468.2984037
317,1322787227.8818192
318,1338028696.5518138
319,1275267967.5259743
320,1419315509.8161073
321,1434735001.325927
322,1417660218.1040595
323,1287259800.586348
324,1514018345.1996803
325,1298905622.9684901
326,1275744410.7043567
327,1303945259.8012412
328,1388463468.3691163
329,1344520168.0216975
330,1377585882.2262802
331,1372720938.5815418
332,1345929404.2804003
333,1367821025.4522796
334,1485625356.238645
335,1556013805.6753669
336,1485531228.8814166
337,1491287026.7435606
338,1513687454.7158222
339,1410438151.6787236
340,1367562270.8136518
341,1386264860.9177551
342,1428713329.1885705
343,1424166463.9342656
344,1321949209.8377402
345,1500281608.2648175
346,1541049316.2534204
347,1538517429.711574
348,1689508599.2775452
349,1522914133.9058104
350,1532378880.1949842
351,1443903416.5206964
352,1525941346.7856443
353,1590765415.6860163
354,1590879326.5053258
355,1536105637.2909899
356,1566052414.689124
357,1573466823.758761
358,1654767874.707095
359,1675602123.0755832
360,1719825597.9998467
361,1755239011.8700733
362,1535585533.0071123
363,1715286431.6695855
364,1736706972.4618182
365,1746779567.5441399
366,1858459435.8851562
367,1891178349.7138848
368,1799143672.3763838
369,1786027161.638479
370,1743540260.694343
371,1672982130.8125799
372,1661590760.9782624
373,1768019751.2432263
374,1736526262.9420347
375,1784663193.9192703
376,1861761387.2559295
377,1711355379.3917696
378,1913079886.255778
379,1830610231.4971752
380,2034047334.1753967
381,1938938882.952301
382,1987487848.7450533
383,2012240562.564085
384,1894183232.2051039
385,1956501703.6560585
386,1986485886.017493
387,1913169352.9328492
388,1951822156.7196064
389,2054906286.9770896
390,1915502481.492398
391,2008664848.7640057
392,2064597911.4185064
393,2119973256.0687861
394,2124487743.8259082
395,2030919026.2501879
396,2066390146.649186
397,2141800291.969073
398,2245544769.345999
399,2101256851.378804
400,2273434793.2774296
401,2285084857.8489184
402,2239021797.843186
403,2252341897.4823904
404,2238563036.3171916
405,2152645483.721903
406,2165293502.5385327
407,2335398444.134088
408,2280347503.1887302
409,2397815908.4601717
410,2396964461.507218
411,2277016562.8932962
412,2542478578.035398
413,2432683485.1259027
414,2478588746.4662333
415,2518175681.057389
416,2348298094.039268
417,2395591241.470805
418,2290737965.4444895
419,2209162225.4995904
420,2239365031.9029493
421,2238273821.4665365
422,2386568250.8858104
423,2310098726.4263616
424,2185571815.5850024
425,2142106823.913939
426,2135221420.7446613
427,2057949847.835069
428,1985015630.4486086
429,2146076070.962617
430,2041272047.5706599
431,2019564605.3736446
432,2104765393.285171
433,2089200593.9873693
434,1963525843.1140473
435,1993619664.5929146
436,2118896544.3290684
437,2124957317.4402153
438,2067605390.6982143
439,1847124365.3398848
440,2099794292.3575017
441,2087649146.8799982
442,2118751450.4637702
443,1926377638.9927838
444,2017356171.328772
445,1917034412.7292147
446,1977523722.375125
447,1829233172.2092738
448,1871872022.8197033
449,1917232634.46797
450,1928494914.5384808
451,1962577720.2963693
452,1907999653.0854197
453,1932054440.2273672
454,1803357735.1036227
455,1827273169.54912
456,1725510222.159673
457,1659079933.029689
458,1668507520.0176845
459,1656323400.346186
460,1626525692.9243226
461,1700063225.3047953
462,1539055753.1302147
463,1675585818.6566432
464,1596343660.995781
465,1519577013.9253635
466,1703591258.6090553
467,1625054169.7115757
468,1552479416.8565176
469,1661726794.3127787
470,1692993623.9457016
471,1564618036.2693624
472,1616226121.2889645
473,1537200651.8559911
474,1640791786.564632
475,1590989110.7513134
476,1633240836.0473495
477,1600980603.616125
478,1685734108.4192882
479,1630797586.3119307
480,1587051967.44372
481,1784836995.5791368
482,1628351897.8995497
483,1759366894.6591892
484,1615214114.5206437
485,1654313868.3007655
486,1596902619.6002765
487,1712752509.650223
488,1688336871.129786
489,1701465404.5554974
490,1733663490.1042938
491,1676953855.8622825
492,1683152698.7692955
493,1707617279.3678167
494,1722763488.7272139
495,1613032702.5455046
496,1860030226.3959076
497,1691365894.7431915
498,1741740530.0477586
499,1596608765.541732
500,1693052261.110785
501,1706744328.4789042
502,1772137992.1860366
503,1714327435.6843007
504,1849381104.6164737
505,1809771465.57695
506,1809840340.6732957
507,1810114393.772226
508,1865115537.7013671
509,1759475410.9751232
510,1734173930.9060383
511,1792170351.5818143
512,1859398517.5755746
513,1867539835.648988
514,1882343077.0856683
515,1742413275.630093
516,1711574454.7474859
517,1826158269.1700962
518,1797955155.3743906
519,1850078891.2806442
520,1786840551.118975
521,1866874082.9982736
522,1764824610.836564
523,1706220672.8957787
524,1787809240.8583345
525,1809923413.0316164
526,1603985395.0636876
527,1666460876.5148559
528,1575641616.2807567
529,1710787423.7998762
530,1586712861.9158952
531,1597130858.8661184
532,1774783483.8643324
533,1730775841.0435903
534,1673478541.0347764
535,1725877488.1422353
536,1627887292.7965972
537,1597988741.1175082
538,1556193417.2276733
539,1514310095.098577
540,1513597832.308782
541,1616617335.154995
542,1413721466.276662
543,1524342691.1954834
544,1485354589.1620653
545,1527673824.069671
546,1558540398.1520858
547,1611246655.0357277
548,1578855683.2253494
549,1493286038.9221969
550,1435150705.1154184
551,1514668020.9122882
552,1623344440.9067154
553,1569380778.3413835
554,1652804005.9180784
555,1541694321.1579058
556,1492896628.6690397
557,1524566947.837594
558,1528829271.1128135
559,1653646264.4394732
560,1596783157.326693
561,1730857265.0727959
562,1663914036.6571465
563,1691957275.3235493
564,1634101708.0757284
565,1587806988.9972858
566,1743427582.9709451
567,1580410899.3168845
568,1555371423.7349083
569,1506508505.4889808
570,1447469349.9486392
571,1433290671.7759721
572,1423333674.884978
573,1463630360.9596813
574,1626307471.8999946
575,1558500365.0040963
576,1552586879.215758
577,1498279442.1384258
578,1511451117.363752
579,1366884126.242247
580,1396446672.6343112
581,1448898405.629123
582,1374438833.5862093
583,1460268307.3843985
584,1431308542.9423676
585,1408973040.723684
586,1442559641.336725
587,1425820362.7072055
588,1480956678.3601627
589,1426198155.181687
590,1483037507.9555793
591,1452689286.8190818
592,1368120991.4925013
593,1497393045.111591
594,1565567926.8717196
595,1411213685.8052785
596,1538517607.408051
597,1492836516.74891
598,1349053091.9833024
599,1512326070.3378582
600,1520333791.2084713
601,1554052002.8542423
602,1412450384.1624467
603,1452462249.182781
604,1443307285.6951237
605,1241300280.6666472
606,1357810648.4780111
607,1365704039.766037
608,1249197775.9144442
609,1281685865.8088775
610,1380117526.154341
611,1380853153.6830616
612,1426181851.0493598
613,1455845644.844582
614,1478499132.8859248
615,1461045253.842014
616,1568170636.8589478
617,1501145466.9856038
618,1560720093.763993
619,1599908531.1592317
620,1649946611.5189095
621,1605562767.7067173
622,1663419712.0178657
623,1722678080.7430696
624,1784486832.7300887
625,1753816275.3768044
626,1771110547.5269134
627,1644758582.7414434
628,1609926420.369379
629,1699671170.9187934
630,1722556690.7175958
631,1683251631.7417583
632,1578857124.9215262
633,1575014080.4039626
634,1506688346.1668625
635,1577264432.721204
636,1589706982.303518
637,1514449981.921768
638,1511319881.2608323
639,1534104022.4410617
640,1585501530.7599618
641,1694481787.0816255
642,1459508127.0694041
643,1637353817.518299
644,1712207541.3687415
645,1717452975.5212402
646,1652083709.0604293
647,1649969012.8705332
648,1605100012.949998
649,1549447606.6551495
650,1608079893.067845
651,1516986595.0953157
652,1521442472.5636837
653,1439742758.0049407
654,1457393679.1143982
655,1556665077.8225555
656,1697551637.8746486
657,1662706060.684836
658,1605360900.4675837
659,1659334184.5240176
660,1677496582.5753193
661,1692899422.525393
662,1634859039.7033906
663,1742782698.7604747
664,1923051733.0891418
665,1740634423.8099017
666,1799850657.0696604
667,1854756414.5864022
668,1831854124.3024325
669,1832341073.929757
670,1841647063.2765832
671,1856737677.7231362
672,1773403472.3984423
673,1802865339.2484412
674,1863829915.1259468
675,1751888424.7758162
676,1787454608.7812953
677,1736033219.8367724
678,1816080255.5560124
679,1669101783.8428662
680,1739510940.0622654
681,1706096395.548556
682,1755218312.1233418
683,1680637320.6062105
684,1721354967.7443025
685,1725666211.294068
686,1659437355.3569674
687,1756450004.814916
688,1818206388.8982742
689,1919936622.133275
690,1941862045.7655904
691,1703562564.9314687
692,1771886523.8016782
693,1668641195.3209112
694,1770987763.2545397
695,1799954338.3025897
696,1754959966.2163472
697,1846020733.5412614
698,1635627471.6987336
699,1782707857.5676897
700,1597314646.286004
701,1680393205.2987673
702,1733104822.2433965
703,1642646551.4803312
704,1701241107.659327
705,1635669454.4513829
706,1757757984.4489372
707,1710121319.3960598
708,1623744971.0847616
709,1707548657.5734174
710,1768075330.4691763
711,1645730456.6424658
712,1759188093.1084201
713,1678027737.4239283
714,1647932786.3242176
715,1559040617.78593
716,1599520033.97308
717,1608412601.2977622
718,1557178758.0233953
719,1652395310.7446632
720,1616445291.9475098
721,1645214581.8905923
722,1765710143.016753
723,1698377653.2629313
724,1515463255.681875
725,1552355894.1405323
726,1646965991.8642824
727,1621428453.2646828
728,1740404925.5202184
729,1615927865.2201407
730,1603870478.6397302
731,1716600418.2487838
732,1625993721.2260284
733,1595429621.7714653
734,1604246927.281044
735,1612027086.5937462
736,1655001399.6949966
737,1603420733.4135516
738,1527170148.5115383
739,1554218877.9057212
740,1543996250.6629574
741,1616355609.4916236
742,1606615673.5822833
743,1532604585.711245
744,1617156373.8971019
745,1594885934.7467883
746,1568424171.09439
747,1533327106.7773008
748,1752738125.9683375
749,1682927301.4688811
750,1728981008.2653427
751,1693361771.9051867
752,1732534539.5147853
753,1700945718.531163
754,1551469623.723158
755,1648904544.7104547
756,1461156093.3545678
757,1600042201.39601
758,1668872061.9004855
759,1808611203.9407437
760,1587748126.3373652
761,1735103141.85006
762,1737382817.938954
763,1669895637.6521463
764,1671842609.188704
765,1756490115.6119297
766,1756252348.4068956
767,1978262860.600615
768,1719580595.3702695
769,1701146800.954122
770,1762237844.142586
771,1748294582.9926908
772,1695722289.6962757
773,1618870940.2250893
774,1844795947.4695325
775,1754280956.814309
776,1658032155.357343
777,1770874075.0381415
778,1615600340.3795588
779,1614204145.2101667
780,1828841537.582751
781,1815597973.7751613
782,1710244574.5009484
783,1704382594.3906386
784,1630224905.1639214
785,1644480229.9449136
786,1692297059.1500235
787,1811262250.4415944
788,1679521764.901498
789,1833584423.6857154
790,1666557997.836261
791,1694038583.1294494
792,1694570587.8111
793,1743895765.6292875
794,1737069189.468123
795,1850562029.8861296
796,1771242715.3330007
797,1924038063.3602593
798,2014591136.1902583
799,1927609504.3556242
800,2071640132.199744
801,2059597671.3932483
802,1882612174.2549458
803,2081176384.1473389
804,1907829276.252611
805,2166208590.810138
806,2030311785.0771146
807,1925559034.7087374
808,1930778508.810743
809,2053458783.7636864
810,2081608413.4018574
811,2182857573.675389
812,2087112210.365386
813,2216988705.789936
814,1980674918.2106614
815,2085293797.7953367
816,2127864423.7598908
817,2250865591.947095
818,2194098932.0663714
819,2244760283.394917
820,2270125872.6398554
821,2175067126.2807627
822,2426092721.971317
823,2289848831.639349
824,2384967366.3243203
825,2244342740.870756
826,2189595346.236946
827,2089040142.2662604
828,1961974220.624769
829,2112793997.3679545
830,1986646763.031327
831,2112832907.7793415
832,2144338816.9360602
833,1992102756.7961328
834,2032681625.1487825
835,1875672262.2956471
836,1826637348.2510724
837,1871258641.5003366
838,1898010723.5867984
839,1881863957.0969565
840,1875260495.8585823
841,1773819640.7767413
842,1763183302.0799532
843,1644799655.378438
844,1683131044.0002997
845,1803406199.8427563
846,1740184568.957506
847,1584332108.8570566
848,1735410787.4935439
849,1573660516.0501707
850,1646806017.0190122
851,1641232273.1976845
852,1702551032.6240385
853,1724539543.145047
854,1651798962.0157075
855,1560526719.0693078
856,1462332285.8119864
857,1457192942.9212224
858,1387585671.3978417
859,1427142420.6944659
860,1479657338.6037645
861,1521399504.2520847
862,1476040793.5381534
863,1465763670.637198
864,1459123995.7155037
865,1518239190.3379052
866,1500672144.535696
867,1508108634.4037
868,1439288908.7294185
869,1455018278.5585957
870,1354851315.0140402
871,1469003160.0875826
872,1380264726.9763715
873,1335571210.2947075
874,1499209902.6968765
875,1428319835.2498693
876,1639004477.4672787
877,1481657001.1284077
878,1538691264.5998645
879,1558240206.01124
880,1367342707.2986422
881,1624771512.7821302
882,1505507040.5919728
883,1398379101.0666738
884,1434200672.9892166
885,1421805614.128115
886,1602799542.3092442
887,1448547111.6215281
888,1480853769.4473767
889,1440086687.9644456
890,1425939700.2747867
891,1482047894.4016554
892,1434545969.1779187
893,1441600284.0718389
894,1412457528.884878
895,1348937537.9670367
896,1267363129.9078734
897,1477938638.4195075
898,1543464643.3792117
899,1462798447.1230688
900,1499521571.1232302
901,1637705328.648025
902,1492303077.2379735
903,1538329488.402289
904,1293877367.0900764
905,1379639836.3933465
906,1399778226.6887183
907,1567898319.2783427
908,1613145008.8482711
909,1504071532.243853
910,1512991054.5331728
911,1329832979.9598045
912,1456531746.6951
913,1531890565.8912723
914,1605054680.4838347
915,1504923769.8748703
916,1519590161.9587433
917,1566098291.6337957
918,1661875513.859974
919,1666811269.0099728
920,1462009415.9108207
921,1548603095.7758863
922,1620678468.5282502
923,1734461804.9364767
924,1518641557.4652028
925,1582605237.9001164
926,1622514309.796144
927,1645923499.479586
928,1667591121.7767541
929,1719677008.2510412
930,1642186429.947866
931,1806293544.722564
932,1724933130.0485811
933,1574949912.4794123
934,1569390292.8138468
935,1529072443.6612906
936,1530739607.825468
937,1604279691.711031
938,1595607293.0952196
939,1556016435.8124068
940,1494213109.7500284
941,1504221771.8717213
942,1492482701.5862663
943,1419227950.090284
944,1512158911.3149946
945,1461679917.7423403
946,1351287341.9944084
947,1358486726.3959813
948,1314549345.0414512
949,1322906777.3190212
950,1384648466.589691
951,1340356649.4075928
952,1361561308.438208
953,1544090574.476707
954,1547242899.770225
955,1420564440.1514177
956,1600733721.0079224
957,1662628071.017799
958,1689643414.6944337
959,1658045588.1884742
960,1549587244.5786026
961,1501447991.4399836
962,1520635820.9849684
963,1536272159.522835
964,1654602297.5854313
965,1590939324.835623
966,1681554953.2087593
967,1606273338.3739307
968,1564262498.1125777
969,1493633791.0419643
970,1718386988.1669574
971,1717241847.7534635
972,1599281839.0091665
973,1542622489.000029
974,1643836133.3884869
975,1569962243.5721157
976,1611531699.6561236
977,1597216848.5825486
978,1507446967.2211704
979,1569278890.8550801
980,1534572936.6473105
981,1578686626.0534308
982,1633506016.0743854
983,1619209462.5717857
984,1598492347.7444403
985,1787985769.1845946
986,1648754659.4566996
987,1635277410.5774844
988,1666163669.401146
989,1848500870.221012
990,1671175536.8141472
991,1664387458.834703
992,1652456046.976723
993,1643629697.259521
994,1660474738.1263733
995,1872983504.7134135
996,1557935819.4192357
997,1616324751.2829766
998,1702486556.0134017
999,1571389628.4899387
1000,1776982974.369379
1001,1534090727.8029127
1002,1708376351.6430604
1003,1666696757.6442025
1004,1599637752.2981808
1005,1571812202.4308748
1006,1583513763.4641576
1007,1694265774.0758018
1008,1594223114.640456
1009,1634436723.7400486
1010,1694065828.2356572
1011,1610121336.5969405
1012,1755908546.4286125
1013,1551486742.198651
1014,1521798791.546795
1015,1504462993.098294
1016,1580687387.66708
1017,1570692507.816269
1018,1632606543.6939566
1019,1599235093.0242736
1020,1573774135.0562277
1021,1659274796.2387657
1022,1599142694.643221
1023,1656392991.237082
1024,1731387309.6156008
1025,1682118054.4368033
1026,1569829991.6456268
1027,1743469519.2511604
1028,1757186505.4612494
1029,1777911663.155585
1030,1760066495.4905915
1031,1811725120.6831694
1032,1741014861.248374
1033,1751967299.0193036
1034,1815686017.8920689
1035,1671928998.499551
1036,1767469972.5910287
1037,1688339691.0473452
1038,1716978892.1421185
1039,1724350660.7360675
1040,1666107902.3663445
1041,1665203499.6877139
1042,1779681212.0828521
1043,1725519220.614076
1044,1644217866.7685552
1045,1674282342.9508705
1046,1623425487.5558596
1047,1709220515.8041315
1048,1695210155.9077883
1049,1861715016.4993985
1050,1823138261.2819092
1051,1905325061.8835864
1052,1931182151.1895165
1053,1768171665.240486
1054,1888025358.0243092
1055,1916653974.724361
1056,1872275229.2255783
1057,1834565472.1739593
1058,1975189395.8339107
1059,1905940326.9077892
1060,1725956147.7070205
1061,1969081055.5121882
1062,1882206129.5894756
1063,1949970787.4847806
1064,1880589366.8687313
1065,1885423133.5996838
1066,2009987692.8672643
1067,1995826257.7374237
1068,2077844366.0497966
1069,2158052204.4666486
1070,2085693485.3520913
1071,2004848667.6974568
1072,2046508698.372463
1073,1741848636.1766727
1074,1886789900.245771
1075,1968274646.5918274
1076,1944341750.7576873
1077,1919450018.9489048
1078,1746720159.6967013
1079,1767804663.8169441
1080,1852678727.5370002
1081,1872646930.624807
1082,1888863098.4606767
1083,1881082135.4084864
1084,1823725632.9004083
1085,2058760144.4467757
1086,2108677384.94279
1087,2153022247.412928
1088,2072936273.9149964
1089,2075180034.524665
1090,1929529957.5722442
1091,2096962474.8275156
1092,1879829528.6238384
1093,1797192185.972666
1094,1745005130.382289
1095,1701944362.1622772
1096,1786115076.2791677
1097,1514623141.4959412
1098,1713100812.751059
1099,1574441399.0705185
1100,1835863033.3739614
1101,1726725229.6670432
1102,1683660886.8984544
1103,1813033915.0920556
1104,1733903301.615308
1105,1629047314.3771977
1106,1845775211.057336
1107,1864440471.7347543
1108,1712621949.5019653
1109,1818031550.6053276
1110,1975205036.8683805
1111,1915711602.6298037
1112,2079221777.9291453
1113,1999281654.3125656
1114,2042468373.9823523
1115,2134662232.9992168
1116,1970707247.6118762
1117,2184134920.450489
1118,1987200247.9122036
1119,2000121239.3529165
1120,2090976993.2848663
1121,2165163635.383188
1122,2151139082.4346695
1123,2247770931.2580338
1124,2267874934.0396514
1125,2185124816.2651525
1126,2204741341.2634125
1127,2374265353.09491
1128,2155632974.3649364
1129,2176278299.2061887
1130,2216255387.6325727
1131,2071810416.099836
1132,2090544943.8846488
1133,2139307818.8022902
1134,2072864558.9991047
1135,2022392228.7498405
1136,1766011726.9979594
1137,1905329369.574997
1138,1978824668.3949664
1139,1907883250.9349122
1140,1781760733.5469124
1141,1798989017.0884824
1142,1865973313.144576
1143,1925258652.667731
1144,1888488729.701856
1145,1954070169.014506
1146,1807693262.9489431
1147,1837046339.8525383
1148,1850202133.988805
1149,1784783234.5490687
1150,1805114613.7870708
1151,1901569037.24887
1152,1768188752.805828
1153,1840393359.5333529
1154,1721147812.1904442
1155,1721131691.7936447
1156,1886771921.3897042
1157,1885149745.561811
1158,1687037238.4619927
1159,1673783251.6038733
1160,1834657074.8269558
1161,1619172113.0719645
1162,1582839644.1029181
1163,1511181653.1228335
1164,1547419677.269189
1165,1498261407.6785204
1166,1418173175.8935647
1167,1561609525.3061745
1168,1566685676.2276578
1169,1552410112.9070191
1170,1586226190.3380923
1171,1552988335.8199878
1172,1567640771.801263
1173,1600078826.4859438
1174,1530288152.839676
1175,1434298274.7892597
1176,1512475069.8562427
1177,1423025796.6830654
1178,1448658658.698955
1179,1418587433.4540153
1180,1362306646.572905
1181,1392427227.516639
1182,1613484022.533662
1183,1414390189.3718379
1184,1613153848.383741
1185,1559344950.7153392
1186,1592803273.678915
1187,1525494703.4702952
1188,1454233640.9967887
1189,1400440776.9988964
1190,1479342227.834639
1191,1611440419.7707357
1192,1569637883.8752599
1193,1593082338.1095583
1194,1568060338.3767753
1195,1501750537.8839228
1196,1633790513.6266959
1197,1628390462.0426166
1198,1652330497.46953
1199,1572345563.9475486
1200,1748707146.6097531
1201,1750664759.1490552
1202,1947913008.030042
1203,1829462787.8267534
1204,1707696954.3215775
1205,1862065944.9289014
1206,1780393094.7329078
1207,1848713445.9852073
1208,1806884058.2003794
1209,1742392505.600627
1210,1885821608.7373507
1211,1787123930.634302
1212,1837536037.6796486
1213,1827569351.3545558
1214,1665865533.7280092
1215,1657277021.820925
1216,1782473625.0198946
1217,1692201220.2557416
1218,1826473231.4524322
1219,1930605155.8779056
1220,1728634603.474626
1221,1783028661.203105
1222,1661397620.2338092
1223,1797706312.415259
1224,1910580788.3237548
1225,1907614529.8250582
1226,1921245553.0610638
1227,2146752551.5881822
1228,2074889054.5641737
1229,2011381446.8802783
1230,2000644484.7600973
1231,2056179032.3758054
1232,2087948443.8413405
1233,1935219898.0238736
1234,1969892278.2763944
1235,1927617606.0642266
1236,2113528843.9799254
1237,1947543823.9550295
1238,1955425045.9592009
1239,1910874766.4863462
1240,1854805128.6513488
1241,1847890693.1752882
1242,1923411136.8463194
1243,1848442673.2552283
1244,1783915895.8088536
1245,1764000201.6419213
1246,1678943444.3219886
1247,1679797400.9530923
1248,1679938039.7597756
1249,1690879794.1653564
1250,1778778398.8494911
1251,1824395584.9361818
1252,1691488152.3149743
1253,1753385110.2737298
1254,1564416578.4534574
1255,1752638375.8530908
1256,1712594151.2366312
1257,1859219143.3785386
1258,1859582542.4764893
1259,1906415685.4101255
1260,1792671835.2351649
1261,1812183584.340573
1262,1891624560.3117845
1263,1799905784.069775
1264,1804905900.3492694
1265,1876094389.1569214
1266,1854050218.744341
1267,1744303062.1892698
1268,1878826020.1938014
1269,1962620937.0977585
1270,1957746585.7515533
1271,1932989942.4567623
1272,1898094686.3667047
1273,1766200890.0367837
1274,1835494742.61998
1275,1734677736.394112
1276,1842426434.2792482
1277,1947985854.8180423
1278,1810097909.7262495
1279,1931051789.9236557
1280,1811442406.3140562
1281,1834421598.75901
