tick,delta_ns
159,200178292.99413478
160,200938798.73441824
161,199810849.06229
162,200799381.1869822
163,200071426.87289235
164,199904118.57144114
165,200272889.99231645
166,199965144.851134
167,200400624.6707527
168,199860617.68088242
169,199708094.05533946
170,199866946.74795064
171,199651828.4694187
172,200229727.7686437
173,200341774.62767258
174,199804180.4169346
175,200154408.22880977
176,200754737.42473027
177,199844474.6939535
178,199573715.0786862
179,200379403.56179208
180,201113504.16118103
181,200128424.52399626
182,199309492.53051415
183,200204630.3598798
184,200418027.93732965
185,199945600.07874978
186,199662491.53599495
187,200644989.38888294
188,199983206.9502905
189,200302233.97619793
190,200290982.91960084
191,200335029.59992605
192,200460890.93305486
193,200094608.8441884
194,200697333.60703462
195,199628851.29685256
196,199370669.82607797
197,200524785.13090038
198,201048054.1419621
199,200037182.70614964
200,199993831.92123336
201,199893570.54307598
202,200199978.97722796
203,200391063.06491116
204,200082038.21347117
205,200396026.5092873
206,200719574.6599093
207,200125879.09779263
208,199434962.76127076
209,200124194.3069189
210,200363206.62229556
211,200551504.05571872
212,199883552.3965758
213,199886729.90138346
214,200385612.72910058
215,200491697.56949678
216,199689610.07758257
217,200265952.06881472
218,200615103.54866645
219,200420371.29307744
220,200450541.96750963
221,200784622.3886293
222,200794051.3842476
223,199914058.2097269
224,199747219.48309952
225,200071555.12255803
226,199968637.07639727
227,200089913.64382878
228,199544668.84014893
229,199855994.99677882
230,200064862.5002553
231,200443646.88301036
232,199918434.7791839
233,200000050.122652
234,199957831.0234788
235,200426809.32567227
236,199997687.8653938
237,200421638.69547415
238,199764210.3268805
239,200560362.90774426
240,200268644.78993753
241,200711016.1751987
242,199874374.05233395
243,200354620.44242984
244,200211023.92450684
245,200238094.19869205
246,200606018.33013064
247,199713214.80149925
248,200026702.37888956
249,199638655.18897396
250,199781961.08594957
251,199681637.94096547
252,199293282.94209793
253,199689031.3592421
254,200681722.97544122
255,200618869.37303817
256,199587791.40068656
257,200299203.99509904
258,200341298.9618745
259,199838857.4336943
260,200200235.15254053
261,200487236.3787763
262,200150920.76111704
263,199448419.74044362
264,200423485.13426116
265,199940681.3655989
266,200409897.32647634
267,200402502.4932674
268,199975195.38170454
269,200979061.2131087
270,200678798.26292545
271,200252197.805258
272,201048641.78333852
273,199904771.97892138
274,200194828.18549436
275,201279960.09624228
276,199952101.02253565
277,200287655.52357996
278,200469774.20736393
279,200212582.71786737
280,200199338.51587877
281,199320791.55862483
282,200024520.09880522
283,200319865.28026584
284,200832588.8318451
285,200108595.91092473
286,200149573.3736046
287,200522639.21156093
288,199299661.63732287
289,199888315.94585982
290,199623862.2523603
291,199374101.90686697
292,199739761.18121994
293,200078622.40210035
294,200855237.18775934
295,200520179.91917184
296,200651991.15190625
297,200200740.5124131
298,199853278.07038227
299,200648753.92552218
300,200185002.4081301
301,200845306.2716534
302,200179039.82990047
303,200324131.8440375
304,200043045.57533383
305,200217826.02050215
306,199428408.63987786
307,200423152.65817603
308,200215950.47385356
309,199828949.7093243
310,199894132.02655992
311,200040358.64318696
312,200856369.46501943
313,199839932.8698683
314,200238753.31972638
315,200134390.70532352
316,200023334.1306073
317,200746882.60372296
318,199792733.22162983
319,200283967.96623975
320,200375729.38019487
321,200583709.48946384
322,200657837.42012092
323,200495931.76661998
324,200512996.625044
325,200019759.2156079
326,199630700.97215953
327,200108722.88469005
328,201115668.24996758
329,199890754.90081453
330,200545003.43140316
331,200528993.22084653
332,200701056.95528486
333,199884157.04691344
334,200451697.14967144
335,200451205.05511627
336,200248442.59220034
337,200182534.87845582
338,200301024.61196625
339,199807293.84991798
340,200241225.0583407
341,200101508.8309786
342,199657717.86104032
343,199630512.48501176
344,200957283.73685694
345,200209170.88363782
346,200029758.6580707
347,200011209.18545663
348,200056734.43708384
349,200630019.14944807
350,200318275.97845235
351,200386541.74491662
352,200278959.33644295
353,200315240.3868619
354,199724203.9149474
355,201123736.98474047
356,200123524.41335726
357,200215498.6270823
358,200335902.07910725
359,199564573.66032857
360,200232109.6311775
361,199539767.73611796
362,200475089.07533613
363,200064366.38741097
364,200875566.97356138
365,199735100.2341812
366,200380622.6738089
367,200413644.1467325
368,200608765.5467573
369,200846569.575286
370,200708779.47509345
371,200319009.11257237
372,200326072.33396846
373,199501112.4962074
374,199893051.7946197
375,200531450.14147148
376,200260589.81981057
377,199836533.8328881
378,200159718.65205836
379,199583747.3829016
380,200082760.63632157
381,200355501.70671588
382,200100372.69114456
383,200270150.399148
384,200129951.3609544
385,199798089.53860745
386,200205869.06687587
387,199940201.1832766
388,200907980.48368466
389,199813288.4637613
390,200187907.13944742
391,200215385.16652155
392,200744138.6433612
393,199751792.29396063
394,199514940.2114016
395,200098312.12348306
396,199720305.018768
397,199859149.9091219
398,200789973.49816364
399,200752257.6927861
400,200481183.6132787
401,200135471.51218238
402,200397750.83647448
403,200198025.15689036
404,200654994.06945556
405,199720870.782282
406,200308709.8497784
407,199789002.05407086
408,200364725.4736507
409,200364116.1906043
410,200318829.52604926
411,200351078.24234828
412,200746510.48066846
413,200287474.8961439
414,200004026.96802172
415,200671613.84107795
416,199748552.85527775
417,199672566.2206309
418,200165459.25975767
419,200112153.6360526
420,200442225.30074877
421,200370487.50427368
422,200236182.25026947
423,199787211.51731613
424,200432355.26803118
425,200506770.48334178
426,200212704.21106532
427,199961166.74032477
428,200699959.39280716
429,200281663.66390395
430,199764289.73057875
431,200608253.27476656
432,200146839.80333695
433,200655321.08446532
434,199663052.02556184
435,200703312.51258934
436,200099895.9920948
437,200416961.83100393
438,200258323.51227707
439,200434195.06493112
440,200140782.10015386
441,200280773.92243108
442,199763765.39051548
443,198765108.07150003
444,200302842.87652186
445,199715635.88356552
446,200751424.4007014
447,200731018.49596804
448,199526908.82037506
449,200299552.21590912
450,200373591.93505448
451,199919715.07369533
452,200032536.18071488
453,199472088.49892887
454,199938244.01273507
455,200264348.83234867
456,199300424.92140794
457,552839747.4739919
458,199958792.89544976
459,200291982.70951807
460,200304091.11149073
461,833424811.0927403
462,514698110.42663
463,394950783.2575109
464,200177394.52922216
465,200458729.65006918
466,200444302.40229866
467,200280326.55796754
468,200492368.27316615
469,585591775.809565
470,200015817.30913687
471,199845790.16954127
472,199113137.9675095
473,199693141.125098
474,235939832.831462
475,199947586.9637363
476,326555928.8689536
477,199607083.62082887
478,200080154.95377856
479,326289952.4560339
480,200301495.80299965
481,200144052.59478807
482,200782936.3898004
483,200129071.03115866
484,199960869.14509997
485,199884497.5360046
486,199588876.87329584
487,199843396.56132394
488,200473946.35524854
489,200762391.71344075
490,614502433.4114828
491,199756258.61762765
492,200236433.19336277
493,199295608.07484573
494,199761581.10020813
495,200513135.45027766
496,200258408.653711
497,200359920.57246426
498,598693409.5255266
499,199903728.01802507
500,579681619.4740173
501,655476455.7040503
502,347185517.2541834
503,200181996.65720853
504,200501684.53472993
505,200917665.68992588
506,200657524.24314168
507,199747850.38659045
508,200250951.34763786
509,440121096.2943957
510,199868863.6206536
511,200343729.2962349
512,200636061.75604928
513,199792973.2372399
514,380914740.9096357
515,692627591.8608221
516,646470426.4383736
517,278666550.0725734
518,280826915.7896997
519,200496671.28156826
520,200456535.49218693
521,200524618.63686925
522,384277769.2902355
523,849441265.283704
524,200478007.03137875
525,200310461.01380026
526,200491759.04538038
527,481865498.3231702
528,200254636.49344704
529,200429733.2979878
530,199984798.6234879
531,200391031.61660877
532,200048680.8445447
533,770479693.732433
534,200393481.21776888
535,199788772.43447468
536,232817407.1705587
537,376263593.2308643
538,261936939.79112345
539,561445805.4821293
540,199845301.2700155
541,1114482303.1510124
542,648532396.3329732
543,199534765.9534264
544,199858220.3120464
545,199496291.94144577
546,419722365.7907252
547,200401908.97102603
548,201064637.60410663
549,200788996.12658665
550,199824702.6921058
551,527084990.50085133
552,353165169.79044485
553,200588782.27890578
554,199880758.73407662
555,200270143.13564128
556,354563807.272413
557,200168370.0507355
558,200645360.0089844
559,900453203.4048283
560,334550687.266507
561,200072768.46401626
562,246677435.06926388
563,200283639.53523847
564,200155249.41573894
565,200424315.02026394
566,626453212.623491
567,199914601.04035467
568,200194494.80841896
569,237174071.98067898
570,200255900.91550586
571,234562016.56873518
572,199775144.72074616
573,352037848.74328387
574,200128639.7351122
575,200167162.26299995
576,200406278.3081256
577,200399512.46212646
578,200204589.90554318
579,200186541.06437394
580,199765875.56043345
581,631032771.6790746
582,254016391.2987551
583,786939891.6533154
584,451585606.4023033
585,264613188.3010382
586,199621373.76532215
587,336362620.9224713
588,200499479.48529348
589,200223903.5120942
590,236842585.2721499
591,199488038.4725016
592,199804356.46501577
593,199952664.07343906
594,200334643.85324258
595,199844847.58910707
596,200289721.69131386
597,199892087.04848826
598,200167187.59868142
599,200074108.64917257
600,200019553.57885674
601,200025739.0614001
602,297201249.15247875
603,200284965.8545092
604,200167608.8862967
605,690070614.9636686
606,200248557.9690185
607,200477383.1997147
608,199839696.18321782
609,415706226.41274
610,200305129.04743025
611,199688850.884183
612,200586532.36441728
613,200538204.7047627
614,199967865.18444118
615,200647730.1697477
616,200328695.4741949
617,200188154.69082716
618,200482317.85716736
619,200245918.21251625
620,200252221.16321972
621,200393769.63869244
622,435316995.767117
623,200399956.70261753
624,199976866.0304361
625,200347895.50118235
626,200774331.03184763
627,200272798.22106132
628,199618751.2329282
629,200104321.77762464
630,200252652.88683957
631,199858309.01710677
632,199503312.79357746
633,249441262.2707134
634,200312309.92618302
635,264611112.8108591
636,199778156.1042265
637,236206063.77109775
638,200248192.06047657
639,332073784.52074534
640,200518813.29553857
641,566484103.8966563
642,447196115.9657414
643,199900170.27145338
644,284930299.55556065
645,199902016.80445844
646,200505783.60071096
647,200072943.15760157
648,478910471.59719384
649,200284820.88699517
650,238435739.7674602
651,371005091.2440422
652,200301302.3816573
653,200643855.74008167
654,499960864.9536267
655,200276634.6473016
656,200236396.49018434
657,336961143.33993554
658,200935773.05312794
659,199878964.87203437
660,200191939.71615648
661,200149063.35910422
662,199939441.97784048
663,201082834.47850236
664,199621631.33927107
665,201187666.57227027
666,199786266.86616805
667,200554213.88691846
668,200594382.72153923
669,199316844.68752795
670,289054114.493305
671,1132586091.4478855
672,200469431.19565043
673,199839623.55168408
674,200145296.09812298
675,200093600.02726373
676,200612620.19153023
677,200264384.53465462
678,200332311.9250624
679,200280306.48717716
680,200249907.08170098
681,200346382.6586815
682,262493521.39414912
683,199528968.62477806
684,298541599.99562824
685,200637411.91429105
686,369012345.97035825
687,297017214.8234806
688,276703759.74204564
689,522485163.70135975
690,200249288.51946542
691,507464654.63236845
692,200411933.40204737
693,200328677.0558954
694,461676341.61582303
695,199889415.43151346
696,200564389.374818
697,403196317.4261133
698,199573126.87847754
699,523234465.5751251
700,200511169.77277333
701,200668497.2745304
702,199506642.0796204
703,803072793.1215733
704,200609141.77691087
705,399402264.0006381
706,200013803.88920617
707,200789529.14542717
708,200657333.98113158
709,199653891.1432429
710,199613934.86081794
711,200272276.7111244
712,235039065.87714452
713,318115028.6332184
714,518783509.2164238
715,200582879.97736034
716,199680680.23849872
717,201435720.08436567
718,200095742.93367773
719,200023018.96769094
720,200385547.8197833
721,199992711.32049683
722,294289052.9296824
723,200341498.67854673
724,199683934.01183763
725,200579673.5503682
726,775752513.006043
727,200306517.96328607
728,199745258.6668865
729,240863474.46147475
730,199924285.07098082
731,200229934.43954432
732,200043049.3702812
733,200088999.1281453
734,200310788.74492893
735,199451330.21619323
736,199664287.6950164
737,384303422.9901227
738,199536002.27297866
739,412780553.19691336
740,199806953.68317327
741,199721138.74552923
742,313972867.6395251
743,356065789.6783662
744,200824250.77844322
745,553454530.1999428
746,200267161.33748293
747,200758729.73491374
748,200390513.09750745
749,200009390.49636137
750,200405607.76190394
751,199642456.84275228
752,200061781.0642669
753,200155684.04242018
754,200866234.93013942
755,199993179.73625466
756,200090055.03836095
757,200343707.27193412
758,199717489.17924276
759,199639090.6322041
760,199995295.36053827
761,199780803.89706883
762,200326011.05077633
763,200024630.90264845
764,200618694.9085491
765,200200096.91954595
766,200592655.3645625
767,200425019.30198175
768,200559885.50470766
769,200360228.764073
770,199802819.42956752
771,199562979.427665
772,200026338.85257035
773,200265710.91424125
774,199927493.54543278
775,199695722.71499252
776,199871546.69360843
777,200313759.4643335
778,200137246.29434147
779,200384092.07954726
780,199742180.7628679
781,200360244.563513
782,199961083.47298497
783,200372841.95455784
784,199940680.92120373
785,200135361.4813267
786,200615433.22259808
787,199338934.23939988
788,200048694.63133463
789,200373470.77123547
790,199597000.97963467
791,199708215.98121932
792,200526966.02098346
793,199998422.12463322
794,200503879.52166364
795,200487083.41073212
796,200371099.7352654
797,200316571.65209305
798,200723425.8492031
799,200081593.19773698
800,199597939.55146948
801,200411211.355118
802,200919631.55323792
803,200740484.93515092
804,200225265.57271317
805,200189652.93369249
806,200392264.99933684
807,200164573.03996906
808,200537321.69415233
809,200741066.86403662
810,200565447.78102288
811,199659105.46421236
812,200347259.29821286
813,199604955.6504648
814,200406319.18817508
815,200004300.48656368
816,199971597.58898577
817,199627167.16267
818,199834218.50212303
819,199844369.4360166
820,199792307.2248738
821,200267825.05241406
822,199670622.8175057
823,200573211.87640384
824,200330280.78903928
825,200341283.72773328
826,199767918.47809666
827,199443183.858472
828,200147863.33908322
829,199930776.8824118
830,200093589.47800654
831,199720249.86648294
832,199442212.76391548
833,200307551.03671107
834,200019197.2178605
835,200042312.68574917
836,199693908.68727523
837,199862917.27097476
838,199961563.77979884
839,199807493.81832394
840,200706542.10335392
841,199990390.97331652
842,199556677.68881607
843,200611220.46504527
844,199407715.99964204
845,199882813.5559365
846,199853790.17413655
847,199379461.87992406
848,199916307.68986744
849,199432180.40278807
850,199967175.9833477
851,200404012.12017193
852,199997741.6616793
853,200051693.73821813
854,199122111.59524533
855,199584659.80723652
856,200242978.5106315
857,200029934.1818948
858,200150945.27794865
859,199884612.93629518
860,200036172.7923172
861,200518966.1876581
862,200455173.06737015
863,200842082.26645002
864,199762909.21996203
865,200046714.97908908
866,199955714.9509038
867,200014077.26388732
868,199825045.7013185
869,200009656.0447773
870,200449736.19641328
871,199943444.1945841
872,200057061.62185088
873,200251457.0379345
874,200609115.258099
875,199752217.48122197
876,199566518.37795937
877,200278159.43256032
878,199841170.91836452
879,200805615.5824485
880,199592925.89131293
881,199545200.3378154
882,200694198.4604397
883,199728649.4659467
884,200292988.71913448
885,200767507.37188405
886,199951396.96977386
887,200320986.1847419
888,199816085.1922904
889,200480341.88375458
890,199800418.342127
891,200394502.99829116
892,199815812.06858784
893,200221498.04268256
894,200446437.57452345
895,199986886.4237052
896,199871459.07466304
897,199860016.82390988
898,199656998.2084298
899,200260537.77769312
900,200483988.4033842
901,200438709.89430872
902,199726902.7477865
903,201272444.17631894
904,200016331.7211883
905,200319826.93663073
906,200586589.37147996
907,200517619.73668978
908,200701308.73034388
909,199556488.35646594
910,199765669.9706685
911,200306862.94521242
912,200086956.6341126
913,200313766.8346932
914,200338298.1080034
915,200010993.0667576
916,199992836.3001487
917,200249511.18645114
918,200074721.17776316
919,200186453.70275432
920,200099584.3558462
921,199864638.67203316
922,199797290.55090642
923,200425475.13436142
924,200093959.10935664
925,200344342.09094876
926,200277858.52966142
927,199967463.7341551
928,200065841.14732733
929,200204140.514172
930,200316115.66848207
931,199866190.06547284
932,199751135.67394295
933,199908100.82646132
934,199689489.08633843
935,200426841.8523052
936,199975867.59239623
937,200562530.73253784
938,200198783.4126267
939,200351118.98956516
940,200641836.8167194
941,200152444.29009157
942,199936274.26223117
943,200737944.81984225
944,199960869.51495892
945,200418842.43847737
946,200118110.21878564
947,200223856.2028027
948,199892847.0448196
949,200209697.69122198
950,199069031.85628325
951,200147081.80956948
952,200265528.7646314
953,199629243.63819614
954,199879681.64878795
955,199629992.9032888
956,200017731.92105216
957,200239425.71565342
958,200140933.98176366
959,200313527.07719654
960,200017868.98238388
961,200138056.47976682
962,200859653.01843762
963,200771175.06626987
964,200113951.18308944
965,199930360.11572993
966,200143487.86266446
967,200961919.4841481
968,200038250.5607825
969,199722031.6912478
970,199928326.26997706
971,199025168.1393954
972,199458242.62631613
973,199883849.45237327
974,200357254.1343043
975,200567996.55413195
976,199290312.43421146
977,199722267.9444397
978,200731128.92673802
979,200298128.09430483
980,199881706.7113737
981,200568213.43841365
982,199580403.2353058
983,200458929.20338926
984,200730238.87276846
985,200393691.33270517
986,200688421.12552795
987,199618493.94641504
988,200529943.39424643
989,199790804.19736362
990,199775640.03006288
991,200183736.19247454
992,200465552.30428907
993,200119872.56125093
994,200618402.34676927
995,200423438.07286486
996,200284178.70864663
997,199310083.05848658
998,200037497.64316323
999,199458134.69340527
1000,199459883.3037616
1001,201245485.35689956
1002,200244214.0173954
1003,200164580.69768935
1004,200360970.41494974
1005,200205083.78944534
1006,200928838.03199252
1007,199991965.0097698
1008,200421651.33908865
1009,200548856.85045403
1010,200788965.56667805
1011,199666401.5780651
1012,200250663.9067616
1013,200652471.7283697
1014,199706667.4540542
1015,199390445.9315197
1016,200698959.18247804
1017,200202940.55781692
1018,200831753.9790501
1019,199752569.84943494
1020,200028630.4101161
1021,200805620.7797776
1022,200630412.62774867
1023,200443950.91449127
1024,201174493.94419062
1025,200078520.4602633
1026,199385002.53375417
1027,200308780.93834013
1028,200001987.33123896
1029,200242457.2282483
1030,199425679.43351188
1031,200344656.72032225
1032,200417337.17781153
1033,201149882.4576354
1034,200114969.48610416
1035,200702144.29658607
1036,200034730.3852771
1037,198689881.0491219
1038,199807999.32964125
1039,199826617.1227217
1040,200492367.6796485
1041,201083901.698919
1042,200418440.18952987
1043,199752234.560481
1044,200042254.21816015
1045,199897570.19023892
1046,200421966.80972454
1047,199822519.35664162
1048,200488906.61770406
1049,200562164.01806283
1050,199863211.49812898
1051,199815530.99174103
1052,200032604.89061958
1053,200027274.05801877
1054,200447308.81977126
1055,200168600.39289787
1056,200152449.80113742
1057,199512019.6800946
1058,200040122.62258446
1059,200564189.735583
1060,200555015.9712214
1061,199816889.66184565
1062,199945272.06260166
1063,199942198.46072844
1064,200792541.43123057
1065,200418112.21678108
1066,200305583.59947085
1067,199958312.05369213
1068,200147068.41962266
1069,199620292.0060248
1070,200593350.3975579
1071,200435652.808063
1072,200721825.4312409
1073,199918412.25033396
1074,199829510.2852393
1075,200025966.45361823
1076,199619837.09249663
1077,200370962.98284885
1078,199594252.099505
1079,199862541.24086547
1080,200565618.0156286
1081,200346351.37853616
1082,199958750.3094561
1083,200217642.27340293
1084,199910641.0169033
1085,199914681.09094924
1086,200269353.95224205
1087,200351754.31528527
1088,199700990.688717
1089,199702300.84479588
1090,201115202.78085408
1091,199846473.52172676
1092,200445873.5515149
1093,200519709.1609186
1094,200314968.9094095
1095,200106610.95920864
1096,200439662.02494863
1097,200099623.96175408
1098,200394929.01532018
1099,200022508.52303162
1100,200061978.79394332
1101,200486079.3787199
1102,200282587.69832128
1103,199922575.75784746
1104,199878954.68772936
1105,200504762.70725074
1106,199976131.65974537
1107,200069238.0701224
1108,200354675.63632452
1109,200362607.4877868
1110,200604061.93855765
1111,199853178.07500625
1112,199738448.56423277
1113,200556006.12796462
1114,200458784.79666516
1115,200224290.30088112
1116,200575015.58984166
1117,200048392.352801
1118,200189822.83523357
1119,200271023.26349944
1120,200107454.14602193
1121,200138556.74326733
1122,200252288.38364875
1123,199658222.04220003
1124,200743183.8162658
1125,200563891.17497522
1126,199725697.41118014
1127,200663283.68381432
1128,200736967.19937056
1129,200249893.12866887
1130,200769900.38946488
1131,200919117.99543157
1132,200481419.2376067
1133,200480535.0013705
1134,199613853.40611982
1135,199784754.4709853
1136,200504983.13177022
1137,200818931.60492933
1138,199352791.6957667
1139,200287243.8984722
1140,199562290.09863654
1141,200646722.44214806
1142,200545444.2574035
1143,199643758.8034214
1144,200385798.6557579
1145,199429818.6176714
1146,200013359.58377105
1147,199920528.42806715
1148,200712380.9608427
1149,200408102.99836224
1150,200130934.33150244
1151,199839545.34204763
1152,199834319.76986113
1153,199875110.93755585
1154,199745168.57423216
1155,200280423.9358003
1156,200402656.37776655
1157,200038470.06992495
1158,200210717.07258686
1159,200013504.36103657
1160,200414516.1791717
1161,200077329.54419082
1162,199859738.9052028
1163,200493570.06199276
1164,200547561.01000658
1165,199753640.8150772
1166,200939394.24394175
1167,200238458.60037524
1168,200432814.71146384
1169,200774930.5937388
1170,200326582.68769282
1171,200840385.0401087
1172,199853015.95697445
1173,199948404.22545412
1174,200494940.9758372
1175,199821581.39214262
1176,199819657.00385493
1177,199753654.27000216
1178,200403176.5868339
1179,199477136.79603446
1180,199465917.59069332
1181,200332999.5640739
1182,200288114.5646548
1183,200637937.02171624
1184,199261367.05813456
1185,200681641.30230954
1186,199955150.33795446
1187,200503413.1385503
1188,199696368.81895378
1189,199922548.59604117
1190,199619284.65483588
1191,199943857.30527946
1192,199620084.942709
1193,199602307.7164633
1194,199814151.90225467
1195,200163397.4914962
1196,199729667.5032417
1197,200116565.81579897
1198,199834687.39608276
1199,200307784.1942456
1200,200417554.23706204
1201,200495587.52497765
1202,199702396.76782218
1203,200476943.69774508
1204,199868928.5614561
1205,199543088.30719054
1206,199936126.2205395
1207,200718611.4588713
1208,200154222.86982092
1209,199969443.0884032
1210,200008872.01424927
1211,199710956.86400896
1212,199971257.42924586
1213,199986337.2517096
1214,200060997.00482613
1215,199788759.7986997
1216,200646293.86677146
1217,200613085.87805054
1218,200248105.30428654
1219,200153703.3498176
1220,199894014.9571062
1221,200550940.31857783
1222,199764362.07395816
1223,200339308.82552302
1224,200868723.62010682
1225,200397872.71878386
1226,200208748.18149996
1227,199672908.9690332
1228,200182794.1235715
1229,200346327.36711225
1230,200601263.39454168
1231,199113888.0948221
1232,200538568.60316962
1233,200080095.7062129
1234,199682018.69550556
1235,199623617.61853555
1236,200369830.7608004
1237,200100731.48980927
1238,199910865.06153905
1239,199980648.4200174
1240,200367016.02402836
1241,200192397.50116906
1242,200315319.49118236
1243,200529257.92917296
1244,200188445.220459
1245,200726969.86265284
1246,199930477.70289978
1247,200829074.48298296
1248,200286943.2981342
1249,200196276.10777423
1250,199702195.1523421
1251,200119138.67129362
1252,199666897.36031848
1253,199474953.39721298
1254,199888070.60847858
1255,199843091.9527883
1256,200572897.19273984
1257,199944906.19473684
1258,200112238.92286697
1259,199638219.95333564
1260,200203168.1432014
1261,200189489.4859646
1262,200112604.22579202
1263,200174931.8809924
1264,199947356.26459628
1265,200215413.94967186
1266,200421102.3031159
1267,200290215.21182823
1268,200288057.94150144
1269,199577225.10444313
1270,199443834.1098962
1271,200145813.15069875
1272,199757347.80091813
1273,199755113.1065428
1274,200186418.49528006
1275,199477661.75310305
1276,200330120.11255497
1277,200077652.45134005
1278,200298883.20002258
1279,199789127.34380198
1280,199549140.1476934
1281,199590931.24347466
1282,200117346.08423066
1283,201530155.88818473
1284,200203753.07196215
1285,200405577.2698491
1286,200566716.41944894
1287,200356068.34621394
1288,199949164.06267124
1289,200142970.5501504
1290,200718304.87222305
1291,200240840.05626345
1292,199122755.62614584
1293,200021468.53431475
1294,199749901.01340118
1295,199960088.14279848
1296,200123023.23942983
1297,200140034.36398044
1298,199537397.10046062
1299,199559409.2751802
1300,200139607.42918658
1301,200128280.73518968
1302,200272551.80636445
1303,199910010.1274622
1304,200248242.28566796
1305,200220914.16378695
1306,199890128.06765357
1307,200389017.52143386
1308,199300976.3600497
1309,200266787.47084907
1310,200694887.4627011
1311,199967346.61848223
1312,199993391.1933595
1313,201033046.26935992
1314,200295678.37736
1315,201001741.43602
1316,199787697.99778596
1317,199959137.45264745
1318,200343808.22636566
1319,199999390.9895878
1320,200229530.87067598
1321,199893464.7436676
1322,199604123.30875644
1323,199836966.19078737
1324,200179859.85389766
1325,200773326.54426342
1326,199777269.38742036
1327,200332320.69392154
1328,200490621.6763464
1329,200392035.2350205
1330,200277084.77773547
1331,199775616.61340412
1332,201218150.1234255
1333,200279597.7241126
1334,200293478.20325264
1335,199678020.9534468
1336,200340265.0495508
1337,200574179.05187342
1338,199949706.85441473
1339,200833224.23490757
1340,199790149.07825652
1341,200354390.00037393
1342,199667808.0705517
1343,200375736.42876408
1344,200090701.4463652
1345,199853404.8006453
1346,200467398.97213235
1347,199285679.9363368
1348,199956039.33844233
1349,199972288.04840896
1350,199765438.09023145
1351,199600617.88355058
1352,199820387.22184297
1353,199974911.3564097
1354,199657743.3248964
1355,200007805.42455852
1356,200549275.92770627
1357,200598242.78157106
1358,199508838.3540413
1359,200320772.59447092
1360,199840164.09117404
1361,200277164.54613942
1362,200334066.41173133
1363,199980225.08658296
1364,199800462.6408938
1365,200140625.2203503
