tick,delta_ns
148,199577230.23729452
149,199728881.82531404
150,200380995.45131186
151,199993132.40379873
152,199945563.4677994
153,200029027.9704463
154,200410543.10535896
155,200347395.73104206
156,200014518.9147461
157,200320496.65862095
158,200716690.62826633
159,200249840.33041683
160,200474022.84984857
161,200066438.66810706
162,200711953.06351945
163,199995693.91676325
164,199802534.03885758
165,199739518.00013527
166,200567713.6594721
167,199743901.2505987
168,200673305.69116592
169,200313689.78034067
170,200553919.48767555
171,200591125.91507128
172,199540774.03570968
173,201067409.61052594
174,200113455.88439104
175,200299996.019325
176,200467048.86039132
177,200812420.58098266
178,199998463.92876327
179,200510942.37901813
180,200566568.94495326
181,199789170.6455628
182,200084873.4797291
183,200008470.9023494
184,200197611.09494042
185,199618279.70740947
186,199970847.12293524
187,200086522.29708198
188,199723654.6976732
189,200390855.57081917
190,200003119.4470026
191,200824674.3933624
192,200275344.96861973
193,200276046.15823063
194,199909970.6326171
195,200184565.1662604
196,200531452.81746095
197,199177080.44028467
198,200409777.46405277
199,199589890.95858106
200,200111018.23699763
201,200214936.35784262
202,200009914.94269842
203,199798512.758153
204,200677004.7760439
205,200264795.35001037
206,200393079.46276248
207,200302810.36973634
208,199519707.6802737
209,199776869.58604687
210,200267569.34141192
211,200781235.37737292
212,199105600.03942722
213,200367901.07526302
214,200341182.10860056
215,200234643.76845834
216,200282156.58149025
217,199304698.1351469
218,199370892.17329887
219,199908405.13871983
220,200218367.31542376
221,200221533.25947756
222,200032189.5191758
223,199863271.80944994
224,199757926.6025547
225,199875109.85108322
226,199943498.3830636
227,199965242.37649375
228,199774723.25552335
229,200446943.87912807
230,200913279.3437837
231,199844972.08468407
232,200273214.15515253
233,199832147.4288894
234,199776749.5307974
235,200148496.50820777
236,200456484.37150487
237,200085013.8751229
238,199789674.06684798
239,200277966.74585417
240,200074285.3080003
241,200203673.80851626
242,200085797.4009165
243,201392059.91632903
244,199983783.46803287
245,199759538.5290242
246,199964380.04088613
247,199741161.2993054
248,200427539.35731703
249,199834303.73926684
250,200603748.99878365
251,200199940.18204266
252,200208105.43687615
253,200552036.28524232
254,200254819.6234089
255,199599579.5130313
256,199252722.15021336
257,200472107.91686347
258,199333083.5668002
259,200160575.59562168
260,199774702.6698601
261,200426699.7715966
262,200479000.68782002
263,200492925.62181583
264,199573791.5230568
265,199931105.4116426
266,200359018.77488992
267,199536356.96344703
268,200064158.2170883
269,199984144.71329516
270,200609899.16172838
271,199692140.05788136
272,200438322.02757236
273,200127949.9579027
274,200483861.18644482
275,199912774.76488754
276,199557080.37377185
277,200052171.6797241
278,199849329.76687422
279,199684833.00832707
280,200777651.45081657
281,200096789.87783986
282,200804387.92220557
283,200084976.02068463
284,200533072.2358956
285,200492207.2471965
286,200608858.5698153
287,199839030.3006511
288,200441955.75585586
289,200310124.527032
290,200276396.4984811
291,199782725.26099885
292,199798618.63873163
293,199997956.8273978
294,199925979.93449843
295,200647577.3937298
296,199791229.3193194
297,200562659.75746834
298,200290546.40640897
299,199931050.72748515
300,200358158.5796782
301,200401495.45334667
302,200506367.80309385
303,201230348.22016025
304,199722058.39902157
305,200467555.99747762
306,200079523.04388878
307,200894113.5930452
308,199882807.0373775
309,200605194.3925045
310,199508659.11618522
311,201105270.43362898
312,200417267.38785556
313,199633440.41178387
314,200627561.39544937
315,200406231.44723734
316,199202600.69559982
317,200575723.89700466
318,199828139.18574402
319,200143913.41211036
320,199851992.86382988
321,200319342.50759938
322,200446877.0078635
323,199961486.99116802
324,200084051.36955282
325,199941391.27542657
326,200414695.8208605
327,200206999.51485053
328,200615845.12419465
329,199982077.9749092
330,199630205.89399046
331,200614796.8475155
332,200966295.32696632
333,200603180.5798103
334,200134254.17260584
335,200094529.3720681
336,200275120.85568827
337,199594365.70567518
338,199996337.09065494
339,200039748.72934338
340,200537970.15895975
341,200014589.87656376
342,200362760.93962213
343,200379430.84738842
344,200160159.9686793
345,200381129.7229078
346,200357898.49253383
347,200250664.76088783
348,200102114.24340594
349,200138937.0229191
350,200270740.58391038
351,199722678.36337355
352,199586841.52460754
353,200545127.86798418
354,200113891.0480042
355,200637758.09483424
356,200155306.50169373
357,200401423.23187265
358,200605219.62645277
359,199856505.9601995
360,200091608.92558315
361,200339893.09790882
362,199528205.03809375
363,199794099.24542892
364,199637326.08829957
365,200677435.7778347
366,200882527.44289365
367,199849646.23260662
368,200348749.15060997
369,199553483.76125163
370,200711195.90031636
371,200031789.44487002
372,200444104.89359862
373,200588472.06735244
374,199692537.41627422
375,200195782.7384822
376,200238426.68534884
377,200079384.05449772
378,199781199.64825782
379,200497066.53563318
380,200484620.42839372
381,200144057.89709073
382,200610943.49679887
383,200970877.31896666
384,199662844.96239904
385,201166476.74821678
386,200007394.88171312
387,200002194.81928954
388,200672892.72805694
389,199803412.2928636
390,199241481.95573527
391,199734712.72836286
392,199961051.3354294
393,199793506.46659094
394,554034606.8870549
395,199966507.234416
396,200068116.18733874
397,297373139.7491195
398,468579416.89771235
399,199628748.2889069
400,539520654.1711419
401,200651388.29595187
402,244196494.28414696
403,199623760.1370834
404,1093143616.7323658
405,267217147.5462149
406,417885257.5353795
407,199809037.82377252
408,200462584.67936665
409,352621544.85839987
410,199963205.07521746
411,200033424.87635168
412,199625159.15086162
413,235906476.6250807
414,200147736.768108
415,199856551.47049966
416,199959816.57086432
417,200506475.07654056
418,200965794.70460793
419,200175054.4417668
420,347153389.1773301
421,529771524.8990954
422,200536985.8499912
423,200783157.81094426
424,199964544.29757884
425,199653470.05459052
426,200239133.90461066
427,257508730.41199273
428,199714564.75353685
429,200492342.02070478
430,199850427.55089656
431,199860281.43816012
432,200760179.21210185
433,199930513.7618046
434,199976524.10236153
435,200070886.30741242
436,199841634.60547593
437,285083688.49580336
438,277080961.7904394
439,200126631.82487836
440,201007493.98005307
441,200401802.14894792
442,199977762.7076393
443,618667532.8100618
444,200738891.42240217
445,200937770.2483883
446,200005167.58811942
447,200329197.2034813
448,418218632.81112444
449,200181999.44764122
450,253551235.91219696
451,199983331.26525092
452,200612335.83002472
453,591068246.1662602
454,200479452.1761964
455,199893083.9174751
456,200201796.35334933
457,200259359.78181553
458,199095715.90881506
459,423181410.78694445
460,199789285.2210186
461,200207135.8120418
462,509357968.8511357
463,199667890.40318155
464,251701053.02660775
465,200007512.37281802
466,200117422.02856478
467,561222263.8580841
468,200530343.42119414
469,200234615.31928018
470,200102935.29578432
471,200630805.33689034
472,199809427.74649045
473,199716241.6470869
474,199365718.3427372
475,200121906.31334573
476,356225253.2740731
477,200959074.6499052
478,200550585.84599993
479,200968989.3886211
480,429622325.5678086
481,200170409.0809809
482,200456946.1174122
483,332977676.29181534
484,199519839.6837396
485,275309895.57516533
486,627676415.1470337
487,199914709.9786722
488,200266395.88187006
489,200228125.0168541
490,252992255.7489184
491,200719829.8273175
492,200355595.49659628
493,344762567.1606691
494,199508044.65754935
495,241251871.17018744
496,426963367.3455131
497,200214151.33260083
498,260709978.14053106
499,199910981.2094216
500,199653877.6959332
501,200213522.0595955
502,200158288.03268602
503,200070960.1420538
504,199929623.23191032
505,200466332.49635628
506,317970070.9266557
507,199959756.9618597
508,199651350.02642205
509,200204667.5943812
510,199942740.931466
511,515254840.7141559
512,200544820.42680362
513,199552751.6057798
514,695567143.0362967
515,233124862.92255536
516,200227407.40650496
517,230972156.19714794
518,940521901.4709554
519,199298180.05306238
520,200214734.1823901
521,322895458.2779631
522,200072346.81685165
523,200441116.72748053
524,290318663.3583195
525,200160250.71398228
526,200191517.22637552
527,402361164.5598946
528,477788704.6305949
529,200364933.8943492
530,200263166.18096483
531,239624350.2040127
532,200177806.82185784
533,200021805.08350325
534,252911154.95679843
535,199902374.0472675
536,512012569.04574096
537,200140991.70942688
538,200022148.84028146
539,306465327.9926411
540,357825379.29883796
541,200386655.14252993
542,200850099.36807278
543,199999795.1850717
544,200462867.0655298
545,469647195.92098546
546,199994691.46729088
547,199918481.62203702
548,199863580.4070552
549,199969529.38330165
550,325805125.4739194
551,302414680.89019364
552,199412863.936506
553,200510984.7358339
554,440913055.55012876
555,200266528.7137716
556,199841802.1899586
557,200071526.96230194
558,545798226.5829704
559,200505942.6092909
560,200255402.80996963
561,200446838.25072533
562,199955024.0656162
563,200314602.09138012
564,199788457.10563704
565,332525851.535043
566,200017987.739423
567,275359204.5307771
568,200256490.83074296
569,200460368.40083385
570,200229436.21823084
571,305262431.2418583
572,200650435.20440173
573,200104058.27929682
574,199940676.86742926
575,200230654.02431697
576,426892502.68821514
577,200341832.20127916
578,200461423.06488144
579,240404524.6107772
580,201199638.41758722
581,199540867.83338198
582,200216710.3181046
583,200056311.3911965
584,200198222.7813568
585,200431954.7945132
586,200725207.23794073
587,324284832.63815117
588,231477877.16928914
589,763383218.1626272
590,199981403.3138097
591,199792891.4771468
592,200418825.63833246
593,200989788.6918034
594,200818291.65793052
595,199270576.39814964
596,199759313.68864563
597,200312989.28714666
598,200322940.21571964
599,199768111.61105347
600,200288670.98616508
601,199727565.10926569
602,200364505.57557747
603,200136080.68043867
604,199931368.11500847
605,200533869.4443609
606,200212462.33189896
607,199997419.80794713
608,200459008.29964006
609,200323246.84905222
610,200240699.9482752
611,200149210.07382485
612,199215243.12982342
613,199969169.23144177
614,200565975.55269897
615,201510709.60380775
616,200770623.32430428
617,200393833.67814153
618,199736001.97341886
619,200415423.10988775
620,199902211.36642835
621,200182518.52726537
622,199583601.61442736
623,199984634.25831583
624,199892681.41919088
625,201044292.27207837
626,199448656.29289675
627,200357459.84207034
628,200160907.55562752
629,200316703.22521257
630,200496245.65037638
631,259283782.69174194
632,200208319.25479084
633,272413420.8734731
634,200320415.69306174
635,199488726.811753
636,199668319.40433142
637,200582725.13295424
638,199744740.63025442
639,768893971.1017131
640,945706067.0876905
641,420842794.49667275
642,200811677.369471
643,200140464.257898
644,249221942.0569715
645,267843352.6509583
646,200070516.51959926
647,402661299.9239154
648,281229408.393467
649,199895265.9146887
650,200339432.314074
651,364157590.9752302
652,406349343.5609424
653,200748604.40017542
654,200396869.9822138
655,200027972.20509246
656,330069332.4887505
657,325602766.8441155
658,200051998.91728863
659,371292950.6218213
660,200214571.8992703
661,199853235.85156617
662,199952191.64013454
663,201149443.16502473
664,200217627.82350913
665,324105116.37934566
666,200555889.62601274
667,199947576.71807787
668,200317905.85215655
669,199426885.34042677
670,258864918.1484038
671,328688722.4286383
672,199960187.00098822
673,200423661.34297544
674,199476386.2281733
675,200761274.20262834
676,200072943.4225801
677,303182524.96273464
678,200014589.03701395
679,299806999.9033185
680,289123394.2473714
681,199607915.18292972
682,199624236.51249444
683,367538390.29395664
684,237961420.91872483
685,235670756.95333546
686,307285554.2483808
687,477701037.9157031
688,199723125.56550846
689,200275298.08242002
690,352825746.7861041
691,200819951.016896
692,199834133.65398845
693,200942814.69157392
694,200478267.53268903
695,199640541.9379305
696,200358932.27144343
697,200383271.80837154
698,199454353.1470619
699,408934091.9923874
700,200665434.58039963
701,200184511.82514134
702,200240425.38901535
703,200919887.61625403
704,409301308.004475
705,591160289.80991
706,291224333.2547123
707,765623125.7756817
708,200899942.26544306
709,200057866.9788861
710,199315898.13242808
711,438836358.35035384
712,199605383.89852726
713,200472038.30648336
714,201093722.81082082
715,200396531.41592672
716,200860991.8621027
717,200579557.32402223
718,200373944.11520997
719,200134318.21941048
720,200272766.16741118
721,199877221.23104462
722,200438190.15073493
723,200540559.98879957
724,498272210.4135214
725,1150512883.5046303
726,200637519.48009586
727,200170005.79588956
728,200466654.845305
729,200378492.02968025
730,200162109.4653921
731,200905316.62156188
732,200138371.7946248
733,200089883.83035707
734,199577026.51653492
735,200451672.87805465
736,346124406.7218939
737,199964683.49934936
738,200425564.91465694
739,199391953.30537364
740,788663458.0163866
741,200371362.30205762
742,200112999.9396807
743,200129348.5711371
744,251862620.56629512
745,200546123.67654148
746,200177667.9511952
747,199922549.27149326
748,199922367.75317666
749,200755483.64887834
750,200171007.61949405
751,316953111.4551967
752,200014364.98279724
753,200000003.9654588
754,375809426.98576146
755,200146282.80330226
756,805355494.610853
757,201194496.66165158
758,199708069.76996878
759,654708884.9076014
760,199963888.41303265
761,243167283.6295706
762,199624910.47551686
763,200191352.1673943
764,199667767.9760153
765,199371725.72732082
766,200124387.6590878
767,200085134.93162566
768,200555808.78325465
769,357739150.74678487
770,200203050.5287715
771,200094197.7276945
772,199800377.35903457
773,200588333.48503804
774,200033226.79390687
775,199610159.04837224
776,200552497.60994774
777,433832360.4637559
778,200070738.12107214
779,200147327.4803889
780,200816354.45380923
781,199923152.2413006
782,200444655.91380253
783,274959930.88628364
784,200102076.68821442
785,200239183.4481711
786,200118058.38648385
787,199799665.00672966
788,199870376.0429085
789,200591705.0739049
790,421792693.6624548
791,200253600.53691646
792,200330378.67548215
793,199943034.87532753
794,278555185.4679888
795,200116372.26646763
796,199616331.1251357
797,199349549.1576355
798,282619709.7977029
799,200371693.89141446
800,200387836.8227366
801,199961948.35769266
802,427171008.296528
803,200544846.83057585
804,200232110.6558045
805,339323251.95697623
806,199513084.24429286
807,260648503.92675722
808,409798104.63956356
809,200281822.02834547
810,200119921.25280923
811,383541679.6210997
812,199970539.5291792
813,200409712.8397232
814,199528081.74029455
815,200406396.22322693
816,199985943.6764639
817,200304020.5226086
818,199348682.54460067
819,415391229.88844264
820,200694564.03787458
821,199865638.1639411
822,200723469.4124603
823,429899220.5803791
824,408177124.4964417
825,371485930.1229245
826,199995200.9727959
827,200121738.17736214
828,200452465.81299502
829,200719589.07443672
830,199919544.98724383
831,200103873.53164667
832,328982830.57849634
833,616737596.9814672
834,199360025.80969524
835,282163714.65848315
836,352423813.80719113
837,200305571.484654
838,200288104.146438
839,199720070.1834798
840,199707574.78990263
841,200361353.78290385
842,200304624.682425
843,199908046.26607406
844,200432451.10916024
845,200641133.66090682
846,902515068.2476655
847,266960104.66680652
848,199818035.3091908
849,272793942.8739929
850,259457220.60797197
851,200601538.77471134
852,297706679.4780552
853,292540237.76604396
854,200205731.97402984
855,199812065.87663132
856,200361033.86041087
857,252852583.28808248
858,465449682.7872158
859,201392394.47068995
860,200763018.49119693
861,330967786.51221025
862,200389192.39001885
863,200654905.0682895
864,200740674.5759242
865,200085403.2192454
866,200695907.2897602
867,231292620.3761835
868,200179241.4949997
869,200208349.94848228
870,200643057.23140985
871,200095716.31137088
872,200229694.76768395
873,271947976.9577727
874,200063536.6243044
875,200243315.64805344
876,316584405.26289
877,199908695.51206937
878,199839018.1342634
879,426182515.15785426
880,200194537.21555158
881,200018326.9599398
882,200867388.07710743
883,295716398.58778477
884,200208508.0292794
885,200697337.48662615
886,528702980.074516
887,199895673.42810568
888,200235180.48908186
889,199672261.25278726
890,595145303.8296299
891,199726220.51730442
892,200491189.44858152
893,259250145.47718325
894,200446901.48653823
895,326694362.7738957
896,919378540.1094685
897,442682205.6233815
898,200729955.23089114
899,200415493.35880294
900,199709492.75257176
901,200200809.3485205
902,200149903.33458388
903,200064043.41484976
904,200131860.29592496
905,345790253.9482155
906,200145646.72485176
907,380871913.84321237
908,199931736.10449296
909,491808399.8893895
910,200308549.9014065
911,615622176.8948877
912,199512021.81804052
913,200584394.21197692
914,483808631.7680372
915,199762699.21248898
916,199682029.7119723
917,299495656.9977289
918,199687105.33771917
919,200161248.07276824
920,380902850.66373545
921,305903658.70766497
922,199977366.99664947
923,200655412.95999712
924,200368455.572408
925,242542769.51424026
926,200369393.81802076
927,200100153.49389482
928,200512847.61594722
929,870526052.6513441
930,378651633.81649053
931,200526181.71900374
932,235798322.77720073
933,678856276.2990284
934,200698727.1972821
935,200813340.2215543
936,200189187.2647264
937,199822032.1995295
938,375849558.627071
939,199931556.72759032
940,200239343.82535973
941,199599185.72678876
942,200208695.16357484
943,200007935.2105929
944,814886771.2117399
945,200101323.93500417
946,199354957.33550984
947,688489778.8181882
948,201164420.98153102
949,199761854.06330463
950,200131970.01253977
951,200063148.1336938
952,711065866.3767438
953,200384247.45326117
954,1149339707.1282034
955,199874593.53442657
956,200407043.97923157
957,200555625.990286
958,200672526.0497139
959,199873933.5944057
960,199903465.35647845
961,200257219.49902374
962,201040509.7601553
963,200531956.94486248
964,199659111.60941023
965,200281391.20106515
966,199741425.73680368
967,200453722.15582886
968,199546411.47655478
969,200090133.25163135
970,199712611.14628938
971,200348128.3385398
972,199889581.15756866
973,200146017.38681397
974,200327634.44179687
975,200469020.2763348
976,200496273.13972664
977,200355112.30206987
978,199825472.40071237
979,200432548.6841716
980,200161884.12571433
981,199980758.61266524
982,200245019.17161617
983,199739470.50419918
984,200470486.30385414
985,199347110.8614382
986,200600740.40806997
987,200204333.341076
988,200061100.6313543
989,200330759.848794
990,199622464.79433617
991,200936299.51207933
992,200050258.58613518
993,200072526.47907662
994,199881347.62161085
995,199662687.76431903
996,199688254.2478262
997,199636476.3328203
998,200341734.37344375
999,200019190.7329059
1000,200586847.11895314
1001,200042650.88468257
1002,199824276.35130417
1003,200237405.28051895
1004,200275510.58699122
1005,199136607.00580102
1006,200212781.20405045
1007,200190807.16109553
1008,200291012.43635106
1009,200008887.24826357
1010,199902381.32588935
1011,200068595.32415512
1012,199673136.97308835
1013,199726824.98981026
1014,200037926.93174943
1015,200027515.0498488
1016,199977585.3104294
1017,200471128.01398546
1018,199867773.87521565
1019,200200632.80338454
1020,199958129.288564
1021,200615711.5073292
1022,200152089.22680497
1023,200175170.5604103
1024,200563888.22648984
1025,200091175.67732581
1026,200114630.6953233
1027,200695959.0540357
1028,199554710.40181124
1029,200432331.250744
1030,199751019.11409774
1031,200345930.7969409
1032,200069904.19593814
1033,199949280.39768258
1034,199788442.8160649
1035,199596612.9731447
1036,199784074.6279157
1037,199857782.08753687
1038,199947303.63135362
1039,199960009.4999927
1040,200823170.38177958
1041,200150579.98469275
1042,200354953.15483356
1043,200224009.46411029
1044,200431618.58454308
1045,200671707.6571264
1046,199711270.5626284
1047,200712860.31858954
1048,199644229.99352574
1049,199487015.33116207
1050,541763134.2202356
1051,200385043.12974954
1052,200830423.55568635
1053,200111551.4834713
1054,200348129.6328244
1055,200538509.3256281
1056,199916934.02524012
1057,276215408.2588345
1058,200799592.87349507
1059,200337495.2704122
1060,278262072.49162054
1061,199561137.73344955
1062,200263218.10401952
1063,199614288.29899812
1064,456277535.0989341
1065,200277976.28429016
1066,199717209.8788383
1067,199747660.91874456
1068,567402224.9238365
1069,200748998.2432227
1070,756022348.8910418
1071,300948521.80840087
1072,199760723.33664292
1073,200000179.75055864
1074,566688583.9879059
1075,625724286.0527638
1076,200220549.9582196
1077,200343383.1131105
1078,200683398.0488833
1079,200443630.16736692
1080,374170324.9196112
1081,200280945.8468596
1082,200303738.98298538
1083,857535461.4883405
1084,323675726.6940575
1085,199831968.96723494
1086,199949289.0175433
1087,200097283.34626085
1088,253921560.3365333
1089,200940254.5397783
1090,200677923.92813516
1091,199948830.64315972
1092,200057706.37141746
1093,200384021.8829313
1094,199812905.16990006
1095,821113851.5939162
1096,200213050.5838936
1097,200044335.99976003
1098,290280652.40442115
1099,199383188.05745745
1100,341430186.51441085
1101,199638424.16765183
1102,199870662.1619872
1103,200022003.89004743
1104,448585388.7396248
1105,200214563.44674468
1106,200294234.6525251
1107,200614683.69925177
1108,309611393.12850547
1109,200164037.59902757
1110,200157672.4953606
1111,200254744.57279333
1112,199902206.3304358
1113,267583077.48893934
1114,200616172.19479483
1115,200226894.98218364
1116,257969909.30044478
1117,200402764.69030672
1118,200117063.63861376
1119,200162511.11203194
1120,199709250.44372898
1121,200496002.5786202
1122,200779390.51488972
1123,199939859.1936267
1124,200329265.3758327
1125,200005813.19944042
1126,346599383.569635
1127,199855940.22625908
1128,200100012.06881547
1129,199846561.308698
1130,200739219.44846365
1131,318509548.6588476
1132,230906603.51034185
1133,200337711.58159342
1134,200263710.65842748
1135,200195066.63738498
1136,199798245.51802006
1137,265559536.8000943
1138,200188263.19582576
1139,200382657.00924897
1140,200596302.20984602
1141,200209818.36291137
1142,200249302.35780004
1143,200528559.550013
1144,199936501.92542017
1145,199663299.26830027
1146,567854439.4685088
1147,200412756.4820201
1148,200006189.8548019
1149,200254848.9863902
1150,199842274.4416541
1151,200221546.2303634
1152,200033675.35104647
1153,199848317.09338602
1154,200194937.19403246
1155,199921104.2406246
1156,268026634.3213473
1157,365621497.86078346
1158,200189778.96978334
1159,200183546.13262215
1160,199239273.22140455
1161,199913304.83924454
1162,310123833.2363006
1163,200039510.3237811
1164,200170371.32334766
1165,200438679.26495144
1166,594545878.937635
1167,200023643.72997937
1168,199577225.51144904
1169,200245148.7434367
1170,199912483.05066165
1171,438003603.9492568
1172,242883568.0557684
1173,614493174.6060817
1174,200420148.88734886
1175,199823062.69274154
1176,200129956.6581303
1177,200308540.14981377
1178,200431454.78681716
1179,200790000.89605707
1180,199720817.45313925
1181,374486800.20242643
1182,200070168.49003685
1183,199968157.15427315
1184,231091981.26838887
1185,199727669.9364821
1186,200867056.73367873
1187,199750752.03008822
1188,200050721.3451408
1189,200167208.36388966
1190,199920402.37266693
1191,308952125.49043787
1192,416416667.61742884
1193,364859814.1260624
1194,200182077.59833297
1195,199847147.29330397
1196,200112580.12755668
1197,1012613587.1752198
1198,278802461.8545367
1199,474321654.0242783
1200,376294688.22213876
1201,199994473.99790174
1202,338847497.6640903
1203,480693639.3606334
1204,253318182.76812166
1205,244945808.68090212
1206,200112498.75776598
1207,199782972.82933277
1208,200098670.09563458
1209,201119931.01587516
1210,200648018.7157012
1211,200203852.11206347
1212,199750387.21780342
1213,200803208.68435654
1214,199507552.1574705
1215,200848592.22930318
1216,200003938.0958398
1217,515783702.45893633
1218,200385828.69168118
1219,200300102.88717028
1220,199849045.1093014
1221,296138129.9006309
1222,609613129.6356165
1223,199951097.6528112
1224,200071625.00323835
1225,199818886.1261057
1226,200225249.38183135
1227,200070127.93760207
1228,407193199.7573024
1229,200429047.84088367
1230,280178351.28446734
1231,200003616.6558709
1232,273268740.2433777
1233,200100637.84841654
1234,452059252.06725305
1235,326779834.2811027
1236,338737692.22484785
1237,235610910.01900935
1238,200187013.01538017
1239,639024103.2304968
1240,200410555.81510362
1241,200584176.03866258
1242,390466933.3413827
1243,200099359.25066328
1244,200446295.97085923
1245,200216158.2157226
1246,200579135.17829058
1247,236915155.42401853
1248,200006920.3819378
1249,380412850.24670273
1250,200140879.5422311
1251,199994914.25566486
1252,200319000.59543538
1253,200478209.50751337
1254,200478471.70486662
1255,199910092.75170416
1256,199978937.34951502
1257,199253862.25784615
1258,200066418.216052
1259,295656982.2089977
1260,199937888.1852762
1261,511008955.71706676
1262,199995308.76630983
1263,352609467.7020073
1264,200176351.82995716
1265,200615338.0566775
1266,267163054.18340877
1267,296200069.63689524
1268,200251788.83939126
1269,375994261.1580888
1270,200119641.7018552
1271,200331718.67977333
1272,199833880.27550703
1273,317402268.4078159
1274,200247872.65861163
1275,200204130.9369611
1276,390924926.2525574
1277,341415232.1666863
1278,199470785.86035421
1279,200104029.30800194
1280,359385793.1624203
1281,259923238.78094998
1282,201077832.17502305
1283,199919646.18033162
1284,200100870.0165551
1285,200305216.69920754
1286,200204971.47406203
1287,200363959.90810084
1288,310416362.54940593
1289,200468210.2326173
1290,200535931.52355003
1291,200388738.18233162
1292,283690720.4916494
1293,199711754.46775466
1294,200779904.48107725
1295,199884100.83626294
1296,200131780.51437116
1297,199851406.2710198
1298,248646761.92558205
1299,200435469.48582143
1300,199728814.46437094
1301,200019519.13330743
1302,200213559.40050715
1303,264779376.35828882
1304,199719715.2078595
1305,712512187.958927
1306,200518391.9413315
1307,199825790.5980657
1308,200077223.21588802
1309,199953390.59002268
1310,199921216.40524024
1311,200800201.87917492
1312,200606333.63333216
1313,200034706.815165
1314,241896012.32328147
1315,386259489.0136161
1316,199872995.8661631
1317,199760250.96155533
1318,200220700.89924955
1319,292568678.4102039
1320,439485723.9934516
1321,250989578.49305207
1322,199957507.26341406
1323,200043620.7195071
1324,200726360.57300556
1325,345355279.83451504
1326,454825669.9887388
1327,445449297.5579319
1328,413776819.9957609
1329,199965315.86457995
1330,200435726.7586575
1331,200075005.63180444
1332,200800244.49634534
1333,200335024.48376775
1334,368036963.0908122
1335,199655218.3627376
1336,200603979.26163405
1337,200377074.78423688
1338,200713072.59019497
1339,199940240.7338974
1340,200325406.07989475
1341,200923701.8716208
1342,362716769.87941945
1343,200036793.2644049
1344,238170005.4549287
1345,236848563.4999865
1346,344825315.8666066
1347,199569219.33439618
1348,200231119.41094166
1349,200054124.20507064
1350,287711529.9595485
1351,200362414.0841435
1352,199823465.08136153
1353,240264789.89435312
1354,200514930.5782794
1355,200511948.50282124
1356,199546708.34352937
1357,200426843.61838344
1358,249969284.1816891
1359,200511460.22712627
1360,200199005.99095762
1361,579925755.771628
1362,200236879.6812549
1363,350492364.328305
1364,200442667.47068617
